panel_id,column_id,row_index,stack_index,era,label,note,span,existing_polity_link,category,entity_id,entity_type
italy,sicily,9,0,Early Modern,Kingdom of Sicily (Spanish then Bourbon),1409–1816,1,,regime,kingdom_of_sicily,regime
italy,sardinia,9,0,Early Modern,"Kingdom of Sardinia (Savoy, after 1718)",1718–1861,1,,polity,kingdom_of_sardinia,polity
italy,north,10,0,Napoleonic & Risorgimento,Cisalpine / Italian Republic (Napoleon),1797–1805,1,,polity,cisalpine_italian_republic,polity
italy,north,10,1,Napoleonic & Risorgimento,Kingdom of Italy (Napoleon),1805–1814,1,kingdom_of_italy,linked,kingdom_of_italy,existing_polity
italy,north,10,2,Napoleonic & Risorgimento,Austrian Empire — Lombardy-Venetia,1815–1859/66,1,,polity,austrian_empire,polity
italy,center,10,0,Napoleonic & Risorgimento,Napoleon annexes Rome,1809–1814,1,,unclassified,napoleon_annexes_rome,unclassified
italy,center,10,1,Napoleonic & Risorgimento,Papal States (restored),1814–1870,1,,polity,papal_states,polity
italy,south,10,0,Napoleonic & Risorgimento,Kingdom of Naples (Murat then Bourbon),1806–1816,1,,regime,kingdom_of_naples,regime
italy,south,10,1,Napoleonic & Risorgimento,Kingdom of the Two Sicilies,1816–1861,1,,polity,kingdom_of_the_two_sicilies,polity
italy,sicily,10,0,Napoleonic & Risorgimento,Kingdom of Sicily (British-backed Bourbon),1806–1816,1,,regime,kingdom_of_sicily,regime
italy,sicily,10,1,Napoleonic & Risorgimento,Kingdom of the Two Sicilies,1816–1861,1,,polity,kingdom_of_the_two_sicilies,polity
italy,sardinia,10,0,Napoleonic & Risorgimento,Kingdom of Sardinia (Savoy–Piedmont),1718–1861,1,,polity,kingdom_of_sardinia,polity
italy,sardinia,10,1,Napoleonic & Risorgimento,Leads Risorgimento (Cavour · Garibaldi),,1,,unclassified,leads_risorgimento,unclassified
italy,north,11,0,,Kingdom of Italy,1861–,1,kingdom_of_italy,linked,kingdom_of_italy,existing_polity
italy,north,11,1,,Lombardy 1859 · Venetia 1866,,1,,unclassified,lombardy_1859_venetia_1866,unclassified
italy,center,11,0,,Kingdom of Italy,,1,kingdom_of_italy,linked,kingdom_of_italy,existing_polity
italy,center,11,1,,Rome annexed 1870 — end of Papal States,,1,,polity,rome_annexed_1870,polity
italy,south,11,0,,Kingdom of Italy,,1,kingdom_of_italy,linked,kingdom_of_italy,existing_polity
italy,south,11,1,,Garibaldi's Expedition of the Thousand 1860,,1,,unclassified,garibaldi_s_expedition_of_the_thousand_1860,unclassified
italy,sicily,11,0,,Kingdom of Italy — Sicily 1860,,1,kingdom_of_italy,linked,kingdom_of_italy,existing_polity
italy,sardinia,11,0,,Kingdom of Italy — Sardinia (core state),1861–,1,kingdom_of_italy,linked,kingdom_of_italy,existing_polity
italy,north,12,0,Modern,Kingdom of Italy — Liberal era,1861–1922,5,kingdom_of_italy,linked,kingdom_of_italy,existing_polity
italy,north,12,1,Modern,Fascist Italy (Mussolini · March on Rome),1922–1943,5,,unclassified,fascist_italy,unclassified
italy,north,12,2,Modern,Italian Social Republic (RSI — northern rump),1943–1945,5,,polity,italian_social_republic_rsi,polity
italy,north,12,3,Modern,Italian Republic,1946–,5,,polity,italian_republic,polity
low_countries,north,0,0,Ancient,Frisii (Frisian tribes),c.500 BCE–,1,,people,frisii,people
low_countries,north,0,1,Ancient,Batavi · Cananefates (Rhine delta),,1,,unclassified,batavi_cananefates,unclassified
low_countries,flemish,0,0,Ancient,Belgae (Celtic-Germanic tribes),c.300 BCE–,1,,people,belgae,people
low_countries,flemish,0,1,Ancient,Menapii · Nervii · Morini · Eburones,,1,,unclassified,menapii_nervii_morini_eburones,unclassified
low_countries,walloon,0,0,Ancient,Belgae (Aduatuci · Treveri · Tungri),c.300 BCE–,1,,unclassified,belgae,unclassified
low_countries,north,1,0,,Roman Republic (Gallic Wars — Caesar),57–27 BCE,1,roman_republic,linked,roman_republic_gallic_wars,existing_polity
low_countries,north,1,1,,Roman Empire — Germania Inferior,27 BCE–; Batavian Revolt 69–70 CE,1,roman_empire_pagan,linked,roman_empire,existing_polity
low_countries,north,1,2,,Frisii beyond the limes (unconquered),,1,,unclassified,frisii_beyond_the_limes,unclassified
low_countries,flemish,1,0,,Roman Republic — Gallia Belgica,57–27 BCE,1,roman_republic,linked,roman_republic,existing_polity
low_countries,flemish,1,1,,Roman Empire — Gallia Belgica · Germania Inferior,27 BCE–,1,roman_empire_pagan,linked,roman_empire,existing_polity
low_countries,walloon,1,0,,Roman Republic — Gallia Belgica,57–27 BCE,1,roman_republic,linked,roman_republic,existing_polity
low_countries,walloon,1,1,,Roman Empire — Gallia Belgica · Germania Superior,27 BCE–,1,roman_empire_pagan,linked,roman_empire,existing_polity
low_countries,north,2,0,Late Roman / Migration,Western Roman Empire (declining),395–476; Salian Franks settle Toxandria c.350,1,western_roman_empire,linked,western_roman_empire,existing_polity
low_countries,north,2,1,Late Roman / Migration,Frisian Kingdom (independent coastal Frisia),c.500–734,1,,polity,frisian_kingdom,polity
low_countries,flemish,2,0,Late Roman / Migration,Western Roman Empire,395–476,1,western_roman_empire,linked,western_roman_empire,existing_polity
low_countries,flemish,2,1,Late Roman / Migration,Frankish Kingdom (Clovis I),481–511,1,,polity,frankish_kingdom,polity
low_countries,walloon,2,0,Late Roman / Migration,Western Roman Empire,395–476,1,western_roman_empire,linked,western_roman_empire,existing_polity
low_countries,walloon,2,1,Late Roman / Migration,Frankish Kingdom (Clovis I),481–511,1,,polity,frankish_kingdom,polity
low_countries,north,3,0,Early Medieval,Frankish Kingdom (conquest of Frisia — Charles Martel · Boniface),689–734,3,,polity,frankish_kingdom_conquest_of_frisia,polity
low_countries,north,3,1,Early Medieval,Carolingian Empire,751–843,3,carolingian_empire,linked,carolingian_empire,existing_polity
low_countries,north,3,2,Early Medieval,Duchy of Lotharingia (Lower Lorraine),843–959; Treaty of Verdun 843 → Middle Francia,3,,polity,duchy_of_lotharingia,polity
low_countries,north,4,0,High Medieval,Holy Roman Empire — German Kingdom,962–,1,holy_roman_empire,linked,holy_roman_empire,existing_polity
low_countries,north,4,1,High Medieval,Bishopric of Utrecht,695–1528,1,,polity,bishopric_of_utrecht,polity
low_countries,north,4,2,High Medieval,Duchy of Guelders (Gelre),1046–1543,1,,polity,duchy_of_guelders,polity
low_countries,north,4,3,High Medieval,County of Holland,862–1432,1,,polity,county_of_holland,polity
low_countries,north,4,4,High Medieval,Lordship of Frisia (Frisian freedom — no feudal lords),c.1100–1498,1,,unclassified,lordship_of_frisia_frisian_freedom,unclassified
low_countries,flemish,4,0,High Medieval,Holy Roman Empire,,1,holy_roman_empire,linked,holy_roman_empire,existing_polity
low_countries,flemish,4,1,High Medieval,County of Flanders (French fief),862–1384,1,,polity,county_of_flanders,polity
low_countries,flemish,4,2,High Medieval,Duchy of Brabant,1183–1430,1,,polity,duchy_of_brabant,polity
low_countries,flemish,4,3,High Medieval,Duchy of Limburg,1065–1288,1,,polity,duchy_of_limburg,polity
low_countries,flemish,4,4,High Medieval,County of Brussels (within Brabant),,1,,polity,county_of_brussels,polity
low_countries,walloon,4,0,High Medieval,Holy Roman Empire,,1,holy_roman_empire,linked,holy_roman_empire,existing_polity
low_countries,walloon,4,1,High Medieval,Prince-Bishopric of Liège (imperial immediacy),985–1795,1,,polity,prince_bishopric_of_liege,polity
low_countries,walloon,4,2,High Medieval,County of Namur,946–1421,1,,polity,county_of_namur,polity
low_countries,walloon,4,3,High Medieval,County of Hainaut,862–1432,1,,polity,county_of_hainaut,polity
low_countries,walloon,4,4,High Medieval,County / Duchy of Luxembourg,963–1443,1,,polity,county_duchy_of_luxembourg,polity
low_countries,north,5,0,,Burgundian Netherlands (Holland · Hainaut · Zeeland),1432–,1,,unclassified,burgundian_netherlands,unclassified
low_countries,flemish,5,0,,Burgundian Netherlands (Flanders · Brabant),1384/1430–,1,,unclassified,burgundian_netherlands,unclassified
low_countries,walloon,5,0,,Burgundian Netherlands (Namur · Luxembourg),1421/1443–,1,,unclassified,burgundian_netherlands,unclassified
low_countries,walloon,5,1,,Prince-Bishopric of Liège (resists Burgundy),,1,,polity,prince_bishopric_of_liege,polity
low_countries,north,6,0,Burgundian / Habsburg,Burgundian Netherlands (Valois-Burgundy),1384–1477,3,,regime,burgundian_netherlands,regime
low_countries,north,6,1,Burgundian / Habsburg,Habsburg Netherlands (Mary of Burgundy → Maximilian),1477–1556; Pragmatic Sanction 1549 unifies 17 Provinces,3,,regime,habsburg_netherlands,regime
low_countries,north,7,0,,Spanish Netherlands (Philip II),1556–,3,,unclassified,spanish_netherlands,unclassified
low_countries,north,7,1,,Dutch Revolt (Eighty Years' War),1568–1648; Union of Utrecht 1579 — northern provinces rebel,3,,event,dutch_revolt,event
low_countries,north,8,0,Early Modern,Dutch Republic (Republic of the Seven United Provinces),1581–1795,1,,polity,dutch_republic,polity
low_countries,north,8,1,Early Modern,Dutch colonial empire (VOC · WIC — East Indies · Caribbean · Cape),1602–,1,,polity,dutch_colonial_empire_voc_wic,polity
low_countries,flemish,8,0,Early Modern,Spanish Netherlands (southern provinces remain loyal),1579–1714,1,,unclassified,spanish_netherlands,unclassified
low_countries,walloon,8,0,Early Modern,Spanish Netherlands,1579–1714,1,,unclassified,spanish_netherlands,unclassified
low_countries,walloon,8,1,Early Modern,Prince-Bishopric of Liège (still independent),,1,,polity,prince_bishopric_of_liege,polity
low_countries,walloon,8,2,Early Modern,Duchy of Luxembourg (Spanish),,1,,polity,duchy_of_luxembourg,polity
low_countries,north,9,0,,Dutch Republic (declining — stadholderless periods),1702–1747; rivalry with Britain,1,,polity,dutch_republic_declining,polity
low_countries,flemish,9,0,,Austrian Netherlands (Treaty of Utrecht),1714–1794,1,,event,austrian_netherlands,event
low_countries,flemish,9,1,,Habsburg Monarchy rule,,1,habsburg_monarchy,linked,habsburg_monarchy_rule,existing_polity
low_countries,walloon,9,0,,Austrian Netherlands,1714–1794,1,,unclassified,austrian_netherlands,unclassified
low_countries,walloon,9,1,,Prince-Bishopric of Liège (independent until 1795),,1,,polity,prince_bishopric_of_liege,polity
low_countries,walloon,9,2,,United Belgian States,1790; Brabantine Revolution 1789–1790,1,,event,united_belgian_states,event
low_countries,walloon,9,3,,Austrian rule restored,1790–1794,1,,event,austrian_rule_restored,event
low_countries,north,10,0,French / Napoleonic,Batavian Republic (French client state),1795–1801,1,,regime,batavian_republic,regime
low_countries,north,10,1,French / Napoleonic,Batavian Commonwealth,1801–1806,1,,polity,batavian_commonwealth,polity
low_countries,north,10,2,French / Napoleonic,Kingdom of Holland (Louis Bonaparte),1806–1810,1,,polity,kingdom_of_holland,polity
low_countries,north,10,3,French / Napoleonic,Annexed into French First Empire,1810–1813,1,,polity,annexed_into_french_first_empire,polity
low_countries,flemish,10,0,French / Napoleonic,French Republic annexes Southern Netherlands,1794–1804,1,,polity,french_republic_annexes_southern_netherlands,polity
low_countries,flemish,10,1,French / Napoleonic,French First Empire,1804–1814,1,,polity,french_first_empire,polity
low_countries,walloon,10,0,French / Napoleonic,French Republic annexes Liège · Luxembourg,1795–1804,1,,polity,french_republic_annexes_liege_luxembourg,polity
low_countries,walloon,10,1,French / Napoleonic,French First Empire,1804–1814,1,,polity,french_first_empire,polity
low_countries,north,11,0,United Kingdom Era,Sovereign Principality of the United Netherlands,1813–1815,2,,polity,sovereign_principality_of_the_united_netherlands,polity
low_countries,north,11,1,United Kingdom Era,United Kingdom of the Netherlands (William I — Congress of Vienna),1815–1839,2,united_kingdom,linked,united_kingdom_of_the_netherlands_william_i,existing_polity
low_countries,walloon,11,0,United Kingdom Era,United Kingdom of the Netherlands,1815–1830,1,united_kingdom,linked,united_kingdom_of_the_netherlands,existing_polity
low_countries,walloon,11,1,United Kingdom Era,Kingdom of Belgium (Leopold I — Saxe-Coburg),1830–; Belgian Revolution 1830,1,,polity,kingdom_of_belgium_leopold_i,polity
low_countries,walloon,11,2,United Kingdom Era,Grand Duchy of Luxembourg (personal union with NL → independent),1839/1890,1,,polity,grand_duchy_of_luxembourg,polity
low_countries,north,12,0,Modern,Kingdom of the Netherlands,1839–,1,,polity,kingdom_of_the_netherlands,polity
low_countries,north,12,1,Modern,Dutch colonial empire (East Indies · Suriname · Antilles),,1,,polity,dutch_colonial_empire,polity
low_countries,flemish,12,0,Modern,Kingdom of Belgium,1830–,1,,polity,kingdom_of_belgium,polity
low_countries,flemish,12,1,Modern,Belgian colonial empire (Congo Free State → Belgian Congo),1885–1960,1,,polity,belgian_colonial_empire,polity
low_countries,walloon,12,0,Modern,Grand Duchy of Luxembourg,1890– (full independence),1,,polity,grand_duchy_of_luxembourg,polity
low_countries,north,13,0,,Nazi Germany — Reichskommissariat Niederlande,1940–1945,1,nazi_germany,linked,nazi_germany,existing_polity
low_countries,north,13,1,,Dutch government-in-exile (London),1940–1945,1,,event,dutch_government_in_exile,event
low_countries,flemish,13,0,,Nazi Germany — Military Administration Belgium-Northern France,1940–1944,1,nazi_germany,linked,nazi_germany,existing_polity
low_countries,walloon,13,0,,Nazi Germany — occupied Luxembourg,1940–1944,1,nazi_germany,linked,nazi_germany,existing_polity
low_countries,walloon,13,1,,Grand Duchess Charlotte in exile,,1,,event,grand_duchess_charlotte_in_exile,event
low_countries,north,14,0,Contemporary,Kingdom of the Netherlands,1945–,1,,polity,kingdom_of_the_netherlands,polity
low_countries,north,14,1,Contemporary,Benelux economic union,1948,1,,polity,benelux_economic_union,polity
low_countries,north,14,2,Contemporary,Founding member of ECSC · EEC · EU,1952–,1,,event,founding_member_of_ecsc_eec_eu,event
low_countries,flemish,14,0,Contemporary,Kingdom of Belgium,1945–,1,,polity,kingdom_of_belgium,polity
low_countries,flemish,14,1,Contemporary,Federalization (Flemish · Walloon · Brussels regions),1970–1993,1,,unclassified,federalization,unclassified
low_countries,walloon,14,0,Contemporary,Grand Duchy of Luxembourg,1945–,1,,polity,grand_duchy_of_luxembourg,polity
low_countries,walloon,14,1,Contemporary,Benelux · ECSC · EEC founding member,,1,,event,benelux_ecsc_eec_founding_member,event
north_macedonia,west,0,0,Ancient,Paeonians (indigenous),c.700–358 BCE,1,,people,paeonians,people
north_macedonia,west,0,1,Ancient,Ancient Greek influence (south),,1,,unclassified,ancient_greek_influence,unclassified
north_macedonia,center,0,0,Ancient,Kingdom of Paeonia,c.600 BCE–,1,,polity,kingdom_of_paeonia,polity
north_macedonia,center,0,1,Ancient,Persian satrapy (briefly),c.513–479 BCE,1,,unclassified,persian_satrapy,unclassified
north_macedonia,east,0,0,Ancient,Kingdom of Paeonia,,1,,polity,kingdom_of_paeonia,polity
north_macedonia,east,0,1,Ancient,Thracian borderlands,,1,,people,thracian_borderlands,people
north_macedonia,west,1,0,,Macedonian Kingdom — Philip II conquered Paeonia,358 BCE,3,,polity,macedonian_kingdom,polity
north_macedonia,west,1,1,,Roman Macedonia province,148 BCE–,3,,polity,roman_macedonia_province,polity
north_macedonia,west,1,2,,Hunnic raids · Germanic migrations,4th–6th c. CE,3,,event,hunnic_raids_germanic_migrations,event
north_macedonia,west,2,0,Medieval,Byzantine Empire,,3,byzantine_empire,linked,byzantine_empire,existing_polity
north_macedonia,west,2,1,Medieval,South Slavic migration southward,6th–7th c.,3,,event,south_slavic_migration_southward,event
north_macedonia,west,3,0,,Byzantine Empire (Ohrid — major cultural centre),,1,byzantine_empire,linked,byzantine_empire_ohrid,existing_polity
north_macedonia,center,3,0,,First Bulgarian Empire,864–1018,2,first_bulgarian_empire,linked,first_bulgarian_empire,existing_polity
north_macedonia,west,4,0,,Byzantine reconquest (1018) — Ohrid Archbishopric,,3,,polity,byzantine_reconquest,polity
north_macedonia,west,4,1,,Second Bulgarian Empire,1185–,3,second_bulgarian_empire,linked,second_bulgarian_empire,existing_polity
north_macedonia,west,4,2,,Serbian Empire — Stefan Dušan,1331–1371,3,serbian_empire,linked,serbian_empire,existing_polity
north_macedonia,west,5,0,,Medieval Serbian Principality (fragmented),after 1371,2,,polity,medieval_serbian_principality,polity
north_macedonia,east,5,0,,Ottoman — early conquest,from 1385,1,,event,ottoman_empire,existing_polity
north_macedonia,west,6,0,Ottoman,"Ottoman Empire — Monastir, Kosovo & Salonika vilayets",,3,ottoman_empire,linked,ottoman_empire,existing_polity
north_macedonia,west,7,0,Modern,Kruševo Republic (Ilinden Uprising),August 1903 — 10 days,1,,polity,krusevo_republic,polity
north_macedonia,west,7,1,Modern,Ottoman Empire (suppressed uprising),,1,ottoman_empire,linked,ottoman_empire,existing_polity
north_macedonia,center,7,0,Modern,Ottoman Empire,,2,ottoman_empire,linked,ottoman_empire,existing_polity
north_macedonia,center,7,1,Modern,Serbia — after First Balkan War,1912,2,,event,serbia,event
north_macedonia,west,8,0,,"Kingdom of Serbs, Croats & Slovenes → Yugoslavia",1918–1941,3,,polity,kingdom_of_serbs_croats_slovenes_yugoslavia,polity
north_macedonia,west,8,1,,Vardar Banovina,,3,,polity,vardar_banovina,polity
north_macedonia,west,9,0,,Italian Albania (occupied western districts),1941–1943,1,,unclassified,italian_albania,unclassified
north_macedonia,west,9,1,,Albanian Kingdom,1943–1944,1,,polity,albanian_kingdom,polity
north_macedonia,center,9,0,,Bulgarian Kingdom — occupation,1941–1944,2,,polity,bulgarian_kingdom,polity
north_macedonia,center,9,1,,Independent State of Macedonia,briefly Sept–Nov 1944,2,,polity,independent_state_of_macedonia,polity
north_macedonia,west,10,0,,Yugoslav Partisans → SFR Yugoslavia,from 1944,3,,event,yugoslav_partisans_sfr_yugoslavia,event
north_macedonia,west,10,1,,Socialist Republic of Macedonia,,3,,polity,socialist_republic_of_macedonia,polity
north_macedonia,west,10,2,,Republic of Macedonia,1991–2019,3,,polity,republic_of_macedonia,polity
north_macedonia,west,10,3,,North Macedonia,2019–present,3,,unclassified,north_macedonia,unclassified
poland,greater,0,0,Prehistoric,Early human presence (Homo erectus · Neanderthals · Homo sapiens),"c.500,000–40,000 BCE",3,,people,early_human_presence,people
poland,greater,0,1,Prehistoric,Early European farmers · Danubian culture,c.5500 BCE–,3,,culture,early_european_farmers_danubian_culture,culture
poland,greater,0,2,Prehistoric,Linear Pottery culture (Linearbandkeramik),c.5500–4500 BCE,3,,culture,linear_pottery_culture,culture
poland,greater,0,3,Prehistoric,Corded Ware culture · Globular Amphora culture,c.3200–2300 BCE,3,,culture,corded_ware_culture_globular_amphora_culture,culture
poland,greater,0,4,Prehistoric,Funnel Beaker · Bell Beaker cultures,,3,,culture,funnel_beaker_bell_beaker_cultures_culture,culture
poland,greater,0,5,Prehistoric,Únětice culture → Urnfield culture,c.2300–750 BCE,3,,culture,unetice_culture_urnfield_culture,culture
poland,greater,0,6,Prehistoric,Lusatian culture,c.1300–500 BCE,3,,culture,lusatian_culture,culture
poland,greater,0,7,Prehistoric,Hallstatt culture · Pomeranian culture,c.700–300 BCE,3,,culture,hallstatt_culture_pomeranian_culture,culture
poland,greater,1,0,Ancient,Celtic migrations (La Tène — Silesia · Lesser Poland),c.400–100 BCE,3,,culture,celtic_migrations_la_tene_culture,culture
poland,greater,1,1,Ancient,Germanic tribes (Lugii · Vandals · Goths · Burgundians),c.200 BCE–5th c.,3,,people,germanic_tribes,people
poland,greater,1,2,Ancient,Przeworsk culture (associated with Vandals/Lugii),c.200 BCE–500 CE,3,,culture,przeworsk_culture,culture
poland,greater,1,3,Ancient,Wielbark culture (associated with Goths),c.1st–4th c. CE,3,,culture,wielbark_culture,culture
poland,greater,1,4,Ancient,Hunnic incursions,c.375–453,3,,people,hunnic_incursions,people
poland,greater,1,5,Ancient,West Slavic settlement (Polanie · Vistulans · Slenzans · Pomeranians),c.500–700,3,,people,west_slavic_settlement,people
poland,greater,2,0,Early Medieval,Polanie (tribe around Gniezno · Poznań),c.700–960,1,,people,polanie,people
poland,greater,2,1,Early Medieval,Pomeranian tribes (Baltic coast),,1,,people,pomeranian_tribes,people
poland,lesser,2,0,Early Medieval,Vistulans (around Kraków),c.700–,1,,unclassified,vistulans,unclassified
poland,lesser,2,1,Early Medieval,Great Moravia (brief overlordship of Vistulans),c.875–906,1,,unclassified,great_moravia,unclassified
poland,lesser,2,2,Early Medieval,Masovian tribes,,1,,people,masovian_tribes,people
poland,silesia,2,0,Early Medieval,Slenzans (Silesian tribes),c.700–,1,,people,slenzans,people
poland,silesia,2,1,Early Medieval,Bohemian influence in Silesia,,1,,unclassified,bohemian_influence_in_silesia,unclassified
poland,greater,3,0,Piast Poland,Polish realm (Civitas Schinesghe) — Mieszko I,c.960–992; Christianization 966,3,,polity,polish_realm,polity
poland,greater,3,1,Piast Poland,Kingdom of Poland — Bolesław I the Brave,1025–,3,kingdom_of_poland,linked,kingdom_of_poland,existing_polity
poland,greater,3,2,Piast Poland,Piast dynasty,c.960–1370,3,,regime,piast_dynasty,regime
poland,greater,4,0,,Duchy of Greater Poland,1138–1314,1,,polity,duchy_of_greater_poland,polity
poland,greater,4,1,,Duchy of Pomerania (gradually lost to HRE/Brandenburg),1121–,1,,polity,duchy_of_pomerania,polity
poland,lesser,4,0,,Duchy of Sandomierz,1138–1305,1,,polity,duchy_of_sandomierz,polity
poland,lesser,4,1,,Duchy of Masovia,1138–1526,1,,polity,duchy_of_masovia,polity
poland,silesia,4,0,,Duchy of Silesia,1138–,1,,polity,duchy_of_silesia,polity
poland,silesia,4,1,,Fragmentation into many Silesian duchies,13th c.,1,,event,fragmentation_into_many_silesian_duchies,event
poland,silesia,4,2,,Silesian duchies become Bohemian vassals,1327–1335,1,,unclassified,silesian_duchies_become_bohemian_vassals,unclassified
poland,greater,5,0,,Kingdom of Poland reunified — Władysław I the Elbow-High,1320–,2,kingdom_of_poland,linked,kingdom_of_poland_reunified,existing_polity
poland,greater,5,1,,Casimir III the Great (last Piast king),1333–1370,2,,unclassified,casimir_iii_the_great,unclassified
poland,greater,5,2,,Teutonic Order in Pomerelia / Prussia (hostile neighbor),1226–1525,2,teutonic_order,linked,teutonic_order_in_pomerelia_prussia,existing_polity
poland,silesia,5,0,,Silesia under Bohemian Crown,1335–,1,,unclassified,silesia_under_bohemian_crown,unclassified
poland,silesia,5,1,,Lost to Poland for centuries,,1,,unclassified,lost_to_poland_for_centuries,unclassified
poland,greater,6,0,Jagiellonian Era,Kingdom of Poland — Jagiellonian dynasty,1386–1572,2,kingdom_of_poland,linked,kingdom_of_poland,existing_polity
poland,greater,6,1,Jagiellonian Era,Poland-Lithuania personal union (Jogaila/Władysław II),1385–1386; Union of Krewo,2,,polity,poland_lithuania_personal_union,polity
poland,greater,6,2,Jagiellonian Era,Thirteen Years' War — Royal Prussia recovered,1454–1466; Teutonic Order crushed at Grunwald 1410,2,,event,thirteen_years_war,event
poland,greater,6,3,Jagiellonian Era,Poland-Lithuania = largest state in Europe,15th–16th c.,2,,polity,poland_lithuania_largest_state_in_europe,polity
poland,silesia,6,0,Jagiellonian Era,Silesia remains under Bohemian (Habsburg) Crown,,1,,regime,silesia_remains_under_bohemian_crown,regime
poland,silesia,6,1,Jagiellonian Era,German-speaking urbanization deepens,,1,,unclassified,german_speaking_urbanization_deepens,unclassified
poland,greater,7,0,Commonwealth,Polish-Lithuanian Commonwealth (Rzeczpospolita — 'First Republic'),1569–1795,3,polish_lithuanian_commonwealth,linked,polish_lithuanian_commonwealth_rzeczpospolita,existing_polity
poland,greater,7,1,Commonwealth,Elected monarchy (szlachta democracy — Golden Liberty),Union of Lublin 1569,3,,unclassified,elected_monarchy_szlachta_democracy__golden_liberty,regime
poland,greater,7,2,Commonwealth,Height under Sigismund III · John III Sobieski,relief of Vienna 1683,3,,unclassified,height_under_sigismund_iii_john_iii_sobieski,unclassified
poland,greater,7,3,Commonwealth,Decline — Liberum veto · Saxon dynasty · Russian interference,18th c.; Constitution of 3 May 1791,3,,regime,decline__liberum_veto_saxon_dynasty_russian_interference,regime
poland,greater,7,4,Commonwealth,Partitions: First (1772) · Second (1793) · Third (1795),,3,,unclassified,partitions_first_second_third,unclassified
poland,greater,8,0,Partition Era,Prussian Partition (Greater Poland · Pomerania),1772/1793–,1,kingdom_of_prussia,linked,prussian_partition,existing_polity
poland,greater,8,1,Partition Era,Grand Duchy of Posen (Poznań),1815–1848,1,,polity,grand_duchy_of_posen,polity
poland,greater,8,2,Partition Era,Province of Posen · West Prussia (Germanization — Kulturkampf),1848–1918,1,,unclassified,province_of_posen_west_prussia_germanization,unclassified
poland,lesser,8,0,Partition Era,Austrian Partition (Lesser Poland · Galicia),1772/1795–,1,,event,austrian_partition,event
poland,lesser,8,1,Partition Era,Duchy of Warsaw (Napoleonic client state),1807–1815,1,,regime,duchy_of_warsaw,regime
poland,lesser,8,2,Partition Era,Congress Kingdom of Poland (Russian puppet),1815–1831,1,kingdom_of_poland,linked,congress_kingdom_of_poland,existing_polity
poland,lesser,8,3,Partition Era,Privislinsky Krai (direct Russian rule),"1867–1915; November Uprising 1830, January Uprising 1863",1,,polity,privislinsky_krai,polity
poland,silesia,8,0,Partition Era,Prussian Partition (Silesia remains Prussian/Habsburg),,1,,regime,prussian_partition,regime
poland,silesia,8,1,Partition Era,Free City of Kraków,1815–1846,1,,polity,free_city_of_krakow,polity
poland,silesia,8,2,Partition Era,Austrian Galicia-Lodomeria (relative autonomy),1867–1918,1,,event,austrian_galicia_lodomeria,event
poland,silesia,8,3,Partition Era,Grand Duchy of Kraków (Austrian),1846–1918,1,,polity,grand_duchy_of_krakow,polity
poland,greater,9,0,,Regency Kingdom of Poland (German puppet — WWI),1916–1918,3,kingdom_of_poland,linked,regency_kingdom_of_poland_german_puppet,existing_polity
poland,greater,9,1,,Polish independence restored,11 November 1918,3,,event,polish_independence_restored,event
poland,greater,10,0,Second Republic,Second Polish Republic (Józef Piłsudski),1918–1939,3,kingdom_of_poland,linked,second_polish_republic,existing_polity
poland,greater,10,1,Second Republic,Polish-Soviet War,1919–1921; 'Miracle on the Vistula' 1920,3,,event,polish_soviet_war,event
poland,greater,10,2,Second Republic,Sanacja regime (Piłsudski's May Coup),1926–1939,3,,regime,sanacja_regime,regime
poland,greater,12,0,,Polish government-in-exile (London),1939–1990,3,,event,polish_government_in_exile,event
poland,greater,12,1,,Polish Underground State (Armia Krajowa — Home Army),1939–1945,3,,polity,polish_underground_state_armia_krajowa,polity
poland,greater,12,2,,Holocaust — ~3 million Polish Jews murdered; ~6 million Polish citizens killed total,"1939–1945; Warsaw Ghetto Uprising 1943, Warsaw Uprising 1944",3,,event,holocaust,event
poland,greater,13,0,Communist Era,Borders shifted west (Oder-Neisse line — gains Silesia · Pomerania · East Prussia; loses Kresy to USSR),1945,3,,polity,borders_shifted_west_oder_neisse_line,polity
poland,greater,13,1,Communist Era,Polish People's Republic (Soviet satellite state),1947–1989,3,,people,polish_people_s_republic,people
poland,greater,13,2,Communist Era,Solidarity (Solidarność) — Lech Wałęsa (Gdańsk Shipyard),"1980; Poznań protests 1956, March 1968, December strikes 1970",3,,unclassified,solidarity,unclassified
poland,greater,13,3,Communist Era,Martial law (Jaruzelski),1981–1983,3,,unclassified,martial_law,unclassified
poland,greater,13,4,Communist Era,Round Table Agreement → end of communist rule,1989,3,,event,round_table_agreement_end_of_communist_rule,event
poland,greater,14,0,Contemporary,Third Polish Republic,1989–,3,,polity,third_polish_republic,polity
poland,greater,14,1,Contemporary,NATO member (1999) · EU member (2004),,3,,event,nato_member_eu_member,event
romania,trans,0,0,Ancient,Dacian Kingdom — Sarmizegetusa Regia (capital),c.82 BCE–106 CE,1,dacian_kingdom,linked,dacian_kingdom,existing_polity
romania,wal,0,0,Ancient,Dacia — Getae / Dacian tribes,,1,,people,dacia,people
romania,mold,0,0,Ancient,Free Dacians — Carpi (east of Roman reach),,1,,polity,free_dacians,polity
romania,trans,1,0,,Roman Dacia province,106–271 CE — Trajan's conquest,1,,polity,roman_dacia_province,polity
