entity_id,entity_type,canonical_name,dynasty,panel_count,panels,source_labels
duchy_of_pomerania,polity,Duchy of Pomerania,,1,poland,Duchy of Pomerania (gradually lost to HRE/Brandenburg)
duchy_of_sandomierz,polity,Duchy of Sandomierz,,1,poland,Duchy of Sandomierz
duchy_of_masovia,polity,Duchy of Masovia,,1,poland,Duchy of Masovia
duchy_of_silesia,polity,Duchy of Silesia,,1,poland,Duchy of Silesia
fragmentation_into_many_silesian_duchies,event,Fragmentation into many Silesian duchies,,1,poland,Fragmentation into many Silesian duchies
silesian_duchies_become_bohemian_vassals,unclassified,Silesian duchies become Bohemian vassals,,1,poland,Silesian duchies become Bohemian vassals
kingdom_of_poland_reunified,existing_polity,Kingdom of Poland reunified,,1,poland,Kingdom of Poland reunified — Władysław I the Elbow-High
casimir_iii_the_great,unclassified,Casimir III the Great,,1,poland,Casimir III the Great (last Piast king)
teutonic_order_in_pomerelia_prussia,existing_polity,Teutonic Order in Pomerelia / Prussia,,1,poland,Teutonic Order in Pomerelia / Prussia (hostile neighbor)
silesia_under_bohemian_crown,unclassified,Silesia under Bohemian Crown,,1,poland,Silesia under Bohemian Crown
lost_to_poland_for_centuries,unclassified,Lost to Poland for centuries,,1,poland,Lost to Poland for centuries
poland_lithuania_personal_union,polity,Poland-Lithuania personal union,,1,poland,Poland-Lithuania personal union (Jogaila/Władysław II)
thirteen_years_war,event,Thirteen Years' War,,1,poland,Thirteen Years' War — Royal Prussia recovered
poland_lithuania_largest_state_in_europe,polity,Poland-Lithuania = largest state in Europe,,1,poland,Poland-Lithuania = largest state in Europe
silesia_remains_under_bohemian_crown,regime,Silesia remains under Bohemian (Habsburg) Crown,Silesia remains under Bohemian Crown,1,poland,Silesia remains under Bohemian (Habsburg) Crown
german_speaking_urbanization_deepens,unclassified,German-speaking urbanization deepens,,1,poland,German-speaking urbanization deepens
polish_lithuanian_commonwealth_rzeczpospolita,existing_polity,Polish-Lithuanian Commonwealth (Rzeczpospolita,,1,poland,Polish-Lithuanian Commonwealth (Rzeczpospolita — 'First Republic')
elected_monarchy_szlachta_democracy__golden_liberty,regime,Elected monarchy (szlachta democracy — Golden Liberty),Golden Liberty),1,poland,Elected monarchy (szlachta democracy — Golden Liberty)
height_under_sigismund_iii_john_iii_sobieski,unclassified,Height under Sigismund III · John III Sobieski,,1,poland,Height under Sigismund III · John III Sobieski
decline__liberum_veto_saxon_dynasty_russian_interference,regime,Decline — Liberum veto · Saxon dynasty · Russian interference,Liberum veto · Saxon dynasty · Russian interference,1,poland,Decline — Liberum veto · Saxon dynasty · Russian interference
partitions_first_second_third,unclassified,Partitions: First · Second · Third,,1,poland,Partitions: First (1772) · Second (1793) · Third (1795)
prussian_partition,existing_polity,Prussian Partition,,2,poland,Prussian Partition (Greater Poland · Pomerania) | Prussian Partition (Silesia remains Prussian/Habsburg)
grand_duchy_of_posen,polity,Grand Duchy of Posen,,1,poland,Grand Duchy of Posen (Poznań)
province_of_posen_west_prussia_germanization,unclassified,Province of Posen · West Prussia (Germanization,,1,poland,Province of Posen · West Prussia (Germanization — Kulturkampf)
austrian_partition,event,Austrian Partition,,1,poland,Austrian Partition (Lesser Poland · Galicia)
congress_kingdom_of_poland,existing_polity,Congress Kingdom of Poland,,1,poland,Congress Kingdom of Poland (Russian puppet)
privislinsky_krai,polity,Privislinsky Krai,,1,poland,Privislinsky Krai (direct Russian rule)
free_city_of_krakow,polity,Free City of Kraków,,1,poland,Free City of Kraków
austrian_galicia_lodomeria,event,Austrian Galicia-Lodomeria,,1,poland,Austrian Galicia-Lodomeria (relative autonomy)
grand_duchy_of_krakow,polity,Grand Duchy of Kraków,,1,poland,Grand Duchy of Kraków (Austrian)
regency_kingdom_of_poland_german_puppet,existing_polity,Regency Kingdom of Poland (German puppet,,1,poland,Regency Kingdom of Poland (German puppet — WWI)
polish_independence_restored,event,Polish independence restored,,1,poland,Polish independence restored
polish_soviet_war,event,Polish-Soviet War,,1,poland,Polish-Soviet War
sanacja_regime,regime,Sanacja regime (Piłsudski's May Coup),Sanacja regime,1,poland,Sanacja regime (Piłsudski's May Coup)
polish_government_in_exile,event,Polish government-in-exile,,1,poland,Polish government-in-exile (London)
polish_underground_state_armia_krajowa,polity,Polish Underground State (Armia Krajowa,,1,poland,Polish Underground State (Armia Krajowa — Home Army)
holocaust,event,Holocaust,,1,poland,Holocaust — ~3 million Polish Jews murdered; ~6 million Polish citizens killed total
borders_shifted_west_oder_neisse_line,polity,Borders shifted west (Oder-Neisse line,,1,poland,Borders shifted west (Oder-Neisse line — gains Silesia · Pomerania · East Prussia; loses Kresy to USSR)
polish_people_s_republic,people,Polish People's Republic,,1,poland,Polish People's Republic (Soviet satellite state)
solidarity,unclassified,Solidarity,,1,poland,Solidarity (Solidarność) — Lech Wałęsa (Gdańsk Shipyard)
martial_law,unclassified,Martial law,,1,poland,Martial law (Jaruzelski)
round_table_agreement_end_of_communist_rule,event,Round Table Agreement → end of communist rule,,1,poland,Round Table Agreement → end of communist rule
third_polish_republic,polity,Third Polish Republic,,1,poland,Third Polish Republic
dacia,people,Dacia,,1,romania,Dacia — Getae / Dacian tribes
free_dacians,polity,Free Dacians,,1,romania,Free Dacians — Carpi (east of Roman reach)
roman_dacia_province,polity,Roman Dacia province,,1,romania,Roman Dacia province
roman_withdrawal_goths_settle,polity,Roman withdrawal · Goths settle,,1,romania,Roman withdrawal · Goths settle
roman_empire_goths_sarmatians_alans,polity,Roman Empire · Goths · Sarmatians · Alans,,1,romania,Roman Empire (partly) · Goths · Sarmatians · Alans
free_dacians_carpi_goths_alans,people,Free Dacians / Carpi · Goths · Alans,,1,romania,Free Dacians / Carpi · Goths · Alans
slavic_migration,event,Slavic migration,,4,romania|ukraine,Slavic migration | Slavic migration (Antes · Sklavenoi)
hunnic_empire_gothssarmatians,existing_polity,Hunnic Empire → Goths/Sarmatians,,1,romania,Hunnic Empire → Goths/Sarmatians
hunnic_empire_alans_free_dacians_remnants,existing_polity,Hunnic Empire · Alans · Free Dacians remnants,,1,romania,Hunnic Empire · Alans · Free Dacians remnants
avar_khaganate_vlachs,existing_polity,Avar Khaganate · Vlachs,,1,romania,Avar Khaganate (declining) · Vlachs
hungarian_conquest_of_transylvania,event,Hungarian conquest of Transylvania,,1,romania,Hungarian conquest of Transylvania
vlachs,unclassified,Vlachs,,1,romania,Vlachs (Romanized populations)
pechenegs_cumans,event,Pechenegs → Cumans,,2,romania,Pechenegs → Cumans | Pechenegs → Cumans (dominant)
second_bulgarian_empire_border,existing_polity,Second Bulgarian Empire border,,1,romania,Second Bulgarian Empire border
principality_of_wallachia,existing_polity,Principality of Wallachia,,2,romania,Principality of Wallachia
principality_of_moldavia,existing_polity,Principality of Moldavia,,2,romania,Principality of Moldavia | Principality of Moldavia — Stephen the Great
kingdom_of_hungary_eastern_kingdom_of_hungary,existing_polity,Kingdom of Hungary → Eastern Kingdom of Hungary,,1,romania,Kingdom of Hungary → Eastern Kingdom of Hungary
ottoman_vassal,regime,Ottoman vassal,Ottoman vassal,3,romania|ukraine,Ottoman vassal
habsburg_grand_principality_of_transylvania,regime,Habsburg Grand Principality of Transylvania,Habsburg Grand Principality of Transylvania,1,romania,Habsburg Grand Principality of Transylvania
ottoman_wallachia__phanariot_governors,regime,Ottoman Wallachia — Phanariot governors,Phanariot governors,1,romania,Ottoman Wallachia — Phanariot governors
ottoman_moldavia__phanariot_governors,regime,Ottoman Moldavia — Phanariot governors,Phanariot governors,1,romania,Ottoman Moldavia — Phanariot governors
habsburg__duchy_of_bukovina,regime,Habsburg — Duchy of Bukovina,Duchy of Bukovina,1,romania,Habsburg — Duchy of Bukovina
russian_empire_annexes_bessarabia,existing_polity,Russian Empire annexes Bessarabia,,1,romania,Russian Empire annexes Bessarabia
united_principalities_of_moldavia_wallachia,unclassified,United Principalities of Moldavia & Wallachia,,1,romania,United Principalities of Moldavia & Wallachia
kingdom_of_romania,existing_polity,Kingdom of Romania,,4,romania,Kingdom of Romania | Kingdom of Romania (fully independent 1877) | Kingdom of Romania — Bessarabia rejoins
united_principalities_kingdom_of_romania,existing_polity,United Principalities → Kingdom of Romania,,1,romania,United Principalities → Kingdom of Romania (Romanian Moldavia)
austria_hungary_romania,event,Austria-Hungary → Romania,,1,romania,Austria-Hungary → Romania
greater_romania,unclassified,Greater Romania,,1,romania,Greater Romania (post-WWI)
soviet_moldavian_assr,polity,Soviet Moldavian ASSR,,1,romania,Soviet Moldavian ASSR (east bank of Dniester)
romania,unclassified,Romania,,5,romania|ukraine,"Romania (Greater Romania) | Romania (Antonescu, Axis-allied) | Romania — democracy | Romania — NATO (2004) · EU member (2007) | Romania — Bukovina · Czechoslovakia — Ruthenia"
n_transylvania_hungary,event,N. Transylvania → Hungary,,1,romania,N. Transylvania → Hungary (Second Vienna Award)
s_transylvania_remains_romania,unclassified,S. Transylvania remains Romania,,1,romania,S. Transylvania remains Romania
national_legionary_state,polity,National Legionary State,,1,romania,National Legionary State (Iron Guard)
soviet_moldavian_ssr,polity,Soviet Moldavian SSR,,2,romania,Soviet Moldavian SSR | Soviet Moldavian SSR (restored)
romania_reoccupies_bessarabia,unclassified,Romania reoccupies Bessarabia,,1,romania,Romania reoccupies Bessarabia
romanian_people_s_republic_socialist_republic_of_romania,people,Romanian People's Republic → Socialist Republic of Romania,,1,romania,Romanian People's Republic → Socialist Republic of Romania
nicolae_ceausescu_regime,regime,Nicolae Ceaușescu regime,Nicolae Ceaușescu regime,1,romania,Nicolae Ceaușescu regime
republic_of_moldova,polity,Republic of Moldova,,1,romania,Republic of Moldova (independent 1991)
finno_ugric_peoples,people,Finno-Ugric peoples,,1,russia,Finno-Ugric peoples (Chud · Veps · Merya)
scythian_sarmatian_steppe_fringe,people,Scythian / Sarmatian steppe fringe,,1,russia,Scythian / Sarmatian steppe fringe
finno_ugric_turkic_bulgars,people,Finno-Ugric · Turkic Bulgars,,1,russia,Finno-Ugric (Mordvins · Mari) · Turkic Bulgars
indigenous_siberian_peoples,people,Indigenous Siberian peoples,,1,russia,Indigenous Siberian peoples (Nenets · Khanty · Evenks · Yakuts · Chukchi)
east_slavic_migration_northward,event,East Slavic migration northward,,1,russia,East Slavic migration northward
varangian_trade_routes,unclassified,Varangian trade routes,,1,russia,Varangian (Norse) trade routes
volga_bulgaria,unclassified,Volga Bulgaria,,2,russia,Volga Bulgaria | Volga Bulgaria (Ural–Volga)
indigenous_peoples_gokturk_khaganate_influence,existing_polity,Indigenous peoples · Göktürk Khaganate influence,,1,russia,Indigenous peoples · Göktürk Khaganate influence
novgorod_republic,existing_polity,Novgorod Republic,,3,russia,Novgorod Republic — Rurik dynasty | Novgorod Republic (Lord Novgorod the Great) | Novgorod Republic
kievan_rus_regime,existing_polity,Kievan Rus,,5,russia|ukraine,Kievan Rus — Vladimir-Suzdal Principality | Kievan Rus — Volhynia principality | Kievan Rus — Kyiv (capital) | Kievan Rus — Pereyaslavl · Chernihiv | Kievan Rus — fragmented into principalities
kievan_rus_fringe_khazar_remnants,existing_polity,Kievan Rus fringe · Khazar remnants,,1,russia,Kievan Rus fringe · Khazar remnants
indigenous_peoples,people,Indigenous peoples,,3,russia,Indigenous peoples — no Rus penetration | Indigenous peoples
golden_horde_suzerainty,existing_polity,Golden Horde suzerainty,,1,russia,Golden Horde suzerainty — 'Tatar Yoke'
principality_of_moscow,polity,Principality of Moscow,,1,russia,Principality of Moscow (Muscovy)
golden_horde_kazan_khanate,existing_polity,Golden Horde → Kazan Khanate,,1,russia,Golden Horde → Kazan Khanate
astrakhan_khanate_nogai_horde,polity,Astrakhan Khanate · Nogai Horde,,1,russia,Astrakhan Khanate · Nogai Horde
tsardom_russia,existing_polity,Tsardom of Russia,,3,russia,Tsardom of Russia — Ivan IV (the Terrible) | Tsardom of Russia | Tsardom of Russia — Kazan conquered (1552) · Astrakhan (1556)
don_cossack_host,event,Don Cossack Host,,1,russia,Don Cossack Host (expansion)
conquest_of_siberia_begins,event,Conquest of Siberia begins,,1,russia,Conquest of Siberia begins (Yermak)
russian_america,unclassified,Russian America,,1,russia,Russian America (Alaska)
russian_soviet_federative_socialist_republic,polity,Russian Soviet Federative Socialist Republic,,1,russia,Russian Soviet Federative Socialist Republic (RSFSR)
white_army_allied_intervention,unclassified,White Army · Allied intervention,,1,russia,White Army (NW) · Allied intervention
white_army,event,White Army,,1,russia,White Army — Volunteer Army (Denikin) · Cossack revolt
red_army_reconquest,unclassified,Red Army reconquest,,1,russia,Red Army reconquest
czech_legion_white_army_red_army,unclassified,Czech Legion · White Army · Red Army,,1,russia,Czech Legion · White Army (Kolchak) · Red Army
soviet_union_russian_sfsr,existing_polity,Soviet Union / Russian SFSR,,1,russia,Soviet Union / Russian SFSR — Moscow capital
nordic_bronze_age_culture,culture,Nordic Bronze Age,,1,scandinavia,Nordic Bronze Age
pre_roman_roman_iron_age_culture,culture,Pre-Roman & Roman Iron Age,,1,scandinavia,Pre-Roman & Roman Iron Age
germanic_iron_age_migration_period_culture,culture,Germanic Iron Age · Migration Period,,1,scandinavia,Germanic Iron Age · Migration Period
finnic_peoples_migration,people,Finnic peoples migration,,1,scandinavia,Finnic peoples (Suomalaiset) migration
sami_peoples_lapland,people,Sámi peoples (Lapland,,1,scandinavia,Sámi peoples (Lapland — indigenous)
comb_ceramic_corded_ware_cultures_culture,culture,Comb Ceramic · Corded Ware cultures,,1,scandinavia,Comb Ceramic · Corded Ware cultures
finnish_iron_age_culture,culture,Finnish Iron Age,,1,scandinavia,Finnish Iron Age
petty_kingdoms,unclassified,Petty kingdoms,,1,scandinavia,Petty kingdoms (småriker)
kingdom_of_norway,existing_polity,Kingdom of Norway,,5,scandinavia,Kingdom of Norway — Fairhair dynasty | Kingdom of Norway | Kingdom of Norway — Hardrada dynasty | Kingdom of Norway — peak (Håkon IV)
jutes_danes,unclassified,Jutes · Danes,,1,scandinavia,Jutes · Danes (Jutland · Zealand)
kingdom_of_denmark,existing_polity,Kingdom of Denmark,,6,scandinavia,Kingdom of Denmark | Kingdom of Denmark — Valdemar IV restores realm | Kingdom of Denmark (loses Norway 1814)
svear_gotar,unclassified,Svear · Götar,,1,scandinavia,Svear (Uppland) · Götar (Götaland)
kingdom_of_sweden,existing_polity,Kingdom of Sweden,,8,scandinavia,Kingdom of Sweden (emerging) | Kingdom of Sweden | Kingdom of Sweden — medieval consolidation | Kingdom of Sweden — Vasa dynasty | Kingdom of Sweden — Bernadotte dynasty
finnish_tribes,people,Finnish tribes,,1,scandinavia,Finnish tribes (Suomalaiset · Häme · Karelians)
no_centralized_state,polity,No centralized state,,1,scandinavia,No centralized state — tribal chieftains
iceland_free_state_althing,polity,Iceland Free State (Althing,,1,scandinavia,Iceland Free State (Althing — world's oldest parliament)
north_sea_empire_cnut_the_great,existing_polity,North Sea Empire (Cnut the Great,,1,scandinavia,North Sea Empire (Cnut the Great — Denmark + England + Norway)
finnish_tribes_pagan,people,Finnish tribes (pagan,,1,scandinavia,Finnish tribes (pagan — gradual contact with Christianity)
norwegian_civil_war_era,event,Norwegian Civil War era,,1,scandinavia,Norwegian Civil War era
sverre_dynasty,regime,Sverre dynasty,Sverre dynasty,1,scandinavia,Sverre dynasty
civil_war_period,event,Civil war period,,1,scandinavia,Civil war period
valdemar_i,event,Valdemar I,,1,scandinavia,Valdemar I — Danish Baltic expansion
northern_crusades,unclassified,Northern Crusades,,1,scandinavia,Northern Crusades (Finland conquered)
folkung_dynasty,regime,Folkung dynasty,Folkung dynasty,1,scandinavia,Folkung dynasty
swedish_crusades_into_finland,unclassified,Swedish Crusades into Finland,,1,scandinavia,Swedish Crusades into Finland
finland_becomes_swedish_territory,unclassified,Finland becomes Swedish territory,,1,scandinavia,Finland becomes Swedish territory
turku,polity,Turku,,1,scandinavia,Turku — administrative center · bishopric
iceland_under_norwegian_crown,unclassified,Iceland under Norwegian Crown,,1,scandinavia,Iceland under Norwegian Crown
black_death,event,Black Death,,1,scandinavia,Black Death — population collapse
decline,polity,Decline,,1,scandinavia,"Decline — personal union with Sweden (1319), then Denmark"
margaret_i,polity,Margaret I,,1,scandinavia,Margaret I — Union of the three crowns
finland_as_part_of_sweden,unclassified,Finland as part of Sweden,,1,scandinavia,Finland as part of Sweden
swedish_novgorodian_border_wars,event,Swedish-Novgorodian border wars,,1,scandinavia,Swedish-Novgorodian border wars
treaty_of_noteborg,event,Treaty of Nöteborg,,1,scandinavia,Treaty of Nöteborg (border fixed)
kalmar_union,existing_polity,Kalmar Union,,1,scandinavia,Kalmar Union (Denmark · Norway · Sweden · Iceland · Finland)
swedish_resistance,event,Swedish resistance,,1,scandinavia,Swedish resistance — Engelbrekt Rebellion · Sten Sture regents
gustav_vasa,event,Gustav Vasa,,1,scandinavia,Gustav Vasa — Swedish independence (Finland follows Sweden out)
oldenburg_dynasty,existing_polity,Oldenburg dynasty,,1,scandinavia,Oldenburg dynasty — Reformation (Lutheranism)
kingdom_of_denmark_norway,existing_polity,Kingdom of Denmark-Norway,,1,scandinavia,Kingdom of Denmark-Norway
danish_colonial_empire,polity,Danish colonial empire,,1,scandinavia,Danish colonial empire (Iceland · Greenland · West Indies · India)
thirty_years_war_involvement,event,Thirty Years' War involvement,,1,scandinavia,Thirty Years' War involvement
reformation_centralization_under_gustav_vasa,unclassified,Reformation · centralization under Gustav Vasa,,1,scandinavia,Reformation · centralization under Gustav Vasa
finland_as_swedish_territory,unclassified,Finland as Swedish territory,,1,scandinavia,Finland as Swedish territory
duchy_of_finland,polity,Duchy of Finland,,1,scandinavia,Duchy of Finland (Vasa appanage)
constant_wars_with_russia_over_karelia,event,Constant wars with Russia over Karelia,,1,scandinavia,Constant wars with Russia over Karelia
loss_of_scania_halland_blekinge_to_sweden,unclassified,Loss of Scania · Halland · Blekinge to Sweden,,1,scandinavia,Loss of Scania · Halland · Blekinge to Sweden
great_northern_war,event,Great Northern War,,3,scandinavia,Great Northern War — allied against Sweden | Great Northern War | Great Northern War — Russian occupation (Great Wrath)
baltic_dominance,unclassified,Baltic dominance,,1,scandinavia,Baltic dominance (Finland · Estonia · Livonia · Pomerania)
age_of_liberty,event,Age of Liberty,,1,scandinavia,Age of Liberty (parliamentary rule)
gustavian_era,event,Gustavian era,,1,scandinavia,Gustavian era (enlightened absolutism)
finland_under_swedish_empire,polity,Finland under Swedish Empire,,1,scandinavia,Finland under Swedish Empire
lesser_wrath,event,Lesser Wrath,,1,scandinavia,Lesser Wrath (Russian occupation)
norway_ceded_from_denmark_to_sweden,event,Norway ceded from Denmark to Sweden,,1,scandinavia,Norway ceded from Denmark to Sweden (Treaty of Kiel)
norwegian_constitution,unclassified,Norwegian constitution,,1,scandinavia,Norwegian constitution (Eidsvoll)
sweden_norway_union,polity,Sweden-Norway union,,2,scandinavia,Sweden-Norway union | Sweden-Norway union (Swedish-led)
schleswig_wars,event,Schleswig Wars,,1,scandinavia,Schleswig Wars — loss of Schleswig-Holstein to Prussia
iceland_remains_danish,unclassified,Iceland remains Danish,,1,scandinavia,Iceland remains Danish
loss_of_finland_to_russia,unclassified,Loss of Finland to Russia,,1,scandinavia,Loss of Finland to Russia
grand_duchy_of_finland_russian_empire,existing_polity,Grand Duchy of Finland (Russian Empire,,1,scandinavia,Grand Duchy of Finland (Russian Empire — autonomous)
diet_of_porvoo__alexander_i_preserves_finnish_laws,regime,Diet of Porvoo — Alexander I preserves Finnish laws,Alexander I preserves Finnish laws,1,scandinavia,Diet of Porvoo — Alexander I preserves Finnish laws
helsinki_becomes_capital,unclassified,Helsinki becomes capital,,1,scandinavia,Helsinki becomes capital
fennoman_movement,unclassified,Fennoman movement,,1,scandinavia,Fennoman movement (Finnish language revival)
russification_policies,event,Russification policies,,1,scandinavia,Russification policies (Bobrikov era)
sweden_norway_union_dissolved,polity,Sweden-Norway union dissolved,,1,scandinavia,Sweden-Norway union dissolved
kingdom_of_norway_independent,existing_polity,Kingdom of Norway (independent,,1,scandinavia,Kingdom of Norway (independent — Haakon VII)
neutral_in_world_war_i,event,Neutral in World War I,,3,scandinavia,Neutral in World War I
iceland_sovereignty_under_danish_crown,unclassified,Iceland: sovereignty under Danish Crown,,1,scandinavia,Iceland: sovereignty under Danish Crown
universal_suffrage_welfare_state_begins,polity,Universal suffrage · welfare state begins,,1,scandinavia,Universal suffrage · welfare state begins
finnish_independence_declared,event,Finnish independence declared,,1,scandinavia,Finnish independence declared
finnish_civil_war,event,Finnish Civil War,,1,scandinavia,Finnish Civil War
kingdom_of_finland_briefly,polity,Kingdom of Finland (briefly,,1,scandinavia,Kingdom of Finland (briefly — German prince elected)
finnish_socialist_workers_republic_red,polity,Finnish Socialist Workers' Republic (Red,,1,scandinavia,Finnish Socialist Workers' Republic (Red — defeated)
republic_of_finland,polity,Republic of Finland,,2,scandinavia,Republic of Finland
nazi_german_occupation,polity,Nazi German occupation,,2,scandinavia,Nazi German occupation — Reichskommissariat Norwegen | Nazi German occupation — Protectorate of Denmark
norwegian_government_in_exile,event,Norwegian government-in-exile,,1,scandinavia,Norwegian government-in-exile (London)
iceland_allied_occupation,event,Iceland: Allied occupation,,1,scandinavia,Iceland: Allied (British/US) occupation
republic_of_iceland,polity,Republic of Iceland,,1,scandinavia,Republic of Iceland
sweden,existing_polity,Sweden,,1,scandinavia,Sweden — neutral in World War II
winter_war,event,Winter War,,1,scandinavia,Winter War (Soviet invasion)
continuation_war,polity,Continuation War,,1,scandinavia,Continuation War (allied with Germany vs USSR)
lapland_war,event,Lapland War,,1,scandinavia,Lapland War (expels German forces)
cedes_karelia_petsamo_to_soviet_union,existing_polity,Cedes Karelia · Petsamo to Soviet Union,,1,scandinavia,Cedes Karelia · Petsamo to Soviet Union
nato_founding_member,event,NATO founding member,,1,scandinavia,NATO founding member
north_sea_oil,unclassified,North Sea oil,,1,scandinavia,North Sea oil — petroleum wealth
rejected_eu_membership,unclassified,Rejected EU membership,,1,scandinavia,Rejected EU membership (1972 · 1994)
nato_founding_member_eu_member,event,NATO founding member · EU member,,1,scandinavia,NATO founding member (1949) · EU member (1973)
greenland_home_rule_faroe_self_governance,unclassified,Greenland home rule · Faroe self-governance,,1,scandinavia,Greenland home rule (1979) · Faroe self-governance
iceland_nato_eea,unclassified,Iceland: NATO · EEA,,1,scandinavia,Iceland: NATO (1949) · EEA
armed_neutrality_swedish_welfare_model,event,Armed neutrality → Swedish welfare model,,1,scandinavia,Armed neutrality → Swedish welfare model
eu_member_nato_member,event,EU member · NATO member,,2,scandinavia,EU member (1995) · NATO member (2024) | EU member (1995) · NATO member (2023)
finlandization_cold_war_neutrality,event,Finlandization (Cold War neutrality,,1,scandinavia,Finlandization (Cold War neutrality — Soviet pressure)
nordic_welfare_state_model,polity,Nordic welfare state model,,1,scandinavia,Nordic welfare state model
illyrians_celts,people,Illyrians · Celts,,1,serbia,Illyrians · Celts (Scordisci)
celts_dacians,people,Celts · Dacians,,1,serbia,Celts (Scordisci) · Dacians
iazyges,people,Iazyges,,1,serbia,Iazyges (Sarmatian)
eastern_roman,unclassified,Eastern Roman,,2,serbia,Eastern Roman (Byzantine) | Eastern Roman
south_slavs_settling,people,South Slavs settling,,1,serbia,South Slavs settling
serbian_principality__vlastimirovic_dynasty,regime,Serbian Principality — Vlastimirović dynasty,Vlastimirović dynasty,1,serbia,Serbian Principality — Vlastimirović dynasty
vs_first_bulgarian_empire_frankish_pressure,existing_polity,vs First Bulgarian Empire · Frankish pressure,,1,serbia,vs First Bulgarian Empire · Frankish pressure
magyar_raids_settlement,event,Magyar raids · settlement,,1,serbia,Magyar (Hungarian) raids · settlement
kingdom_of_hungary_forming,existing_polity,Kingdom of Hungary forming,,1,serbia,Kingdom of Hungary forming
serbian_grand_principality__vukanovic_dynasty,regime,Serbian Grand Principality — Vukanović dynasty,Vukanović dynasty,1,serbia,Serbian Grand Principality — Vukanović dynasty
serbian_grand_principality,polity,Serbian Grand Principality,,1,serbia,Serbian Grand Principality — Vukanović / Duklja
serbian_grand_principality__nemanjic_dynasty,regime,Serbian Grand Principality — Nemanjić dynasty,Nemanjić dynasty,1,serbia,Serbian Grand Principality — Nemanjić dynasty
stefan_nemanja_principality_of_bosnia,polity,Stefan Nemanja · Principality of Bosnia,,1,serbia,Stefan Nemanja · Principality of Bosnia (west)
nemanjic_dynasty_kosovo__cultural_heartland,regime,Nemanjić dynasty · Kosovo — cultural heartland,cultural heartland,1,serbia,Nemanjić dynasty · Kosovo — cultural heartland
first_battle_of_kosovo,event,First Battle of Kosovo,,1,serbia,First Battle of Kosovo — Moravian Serbia / Ottoman
serbian_despotate,existing_polity,Serbian Despotate,,4,serbia,Serbian Despotate — Lazarević dynasty | Serbian Despotate — Belgrade capital | Serbian Despotate — Branković dynasty | Serbian Despotate — Belgrade
serbian_principality__lazarevic_dynasty,regime,Serbian Principality — Lazarević dynasty,Lazarević dynasty,2,serbia,Serbian Principality — Lazarević dynasty
second_battle_of_kosovo,event,Second Battle of Kosovo,,1,serbia,Second Battle of Kosovo — Ottoman victory
ottoman_conquest_of_kosovo,event,Ottoman conquest of Kosovo,,1,serbia,Ottoman conquest of Kosovo
ottoman_empire_belgrade,existing_polity,Ottoman Empire (Belgrade,,1,serbia,Ottoman Empire (Belgrade — key fortress)
kingdom_of_hungary_habsburg_empire,existing_polity,Kingdom of Hungary → Habsburg Empire,,1,serbia,Kingdom of Hungary → Habsburg Empire
great_turkish_war__holy_league,regime,Great Turkish War — Holy League (Habsburg),Holy League (Habsburg),1,serbia,Great Turkish War — Holy League (Habsburg)
habsburg_empire__belgrade_captured,regime,Habsburg Empire — Belgrade captured,Belgrade captured,1,serbia,Habsburg Empire — Belgrade captured
habsburg_empire,regime,Habsburg Empire (Treaty of Karlowitz 1699),Habsburg Empire,2,serbia,Habsburg Empire (Treaty of Karlowitz 1699) | Habsburg Empire
habsburg_ottoman_wars_belgrade_alternating,regime,"Habsburg–Ottoman wars, Belgrade alternating","Habsburg–Ottoman wars, Belgrade alternating",1,serbia,"Habsburg–Ottoman wars, Belgrade alternating"
habsburg_ottoman_wars,regime,Habsburg–Ottoman wars,Habsburg–Ottoman wars,1,serbia,Habsburg–Ottoman wars
habsburg_empire__belgrade,regime,Habsburg Empire — Belgrade,Belgrade,1,serbia,Habsburg Empire — Belgrade
habsburg_empire__vojvodina,regime,Habsburg Empire — Vojvodina,Vojvodina,1,serbia,Habsburg Empire — Vojvodina
first_serbian_uprising,event,First Serbian Uprising,,1,serbia,First Serbian Uprising — Karađorđe
second_serbian_uprising,event,Second Serbian Uprising,,1,serbia,Second Serbian Uprising
principality_of_serbia,polity,Principality of Serbia,,2,serbia,Principality of Serbia — Obrenović | Principality of Serbia
serbian_vojvodina,event,Serbian Vojvodina,,1,serbia,Serbian Vojvodina (Serbian autonomy movement)
kingdom_of_serbia,polity,Kingdom of Serbia,,1,serbia,Kingdom of Serbia
habsburg_empire_austria_hungary,regime,Habsburg Empire → Austria-Hungary,Habsburg Empire → Austria-Hungary,1,serbia,Habsburg Empire → Austria-Hungary
albanian_client_state__kosovo,regime,Albanian client state (Italian)  — Kosovo,Kosovo,1,serbia,Albanian client state (Italian)  — Kosovo
government_of_national_salvation,unclassified,Government of National Salvation,,1,serbia,Government of National Salvation (Nedić)
kosovo,unclassified,Kosovo,,3,serbia,Kosovo — Autonomous Province (Socialist SR Serbia) | Kosovo — declared independence | Kosovo (partially recognised)
kosovo_war_nato_intervention,event,Kosovo War · NATO intervention,,1,serbia,Kosovo War · NATO intervention
un_kosovo_interim_administration,polity,UN Kosovo Interim Administration,,1,serbia,UN Kosovo Interim Administration (UNMIK)
federal_republic_of_yugoslavia,polity,Federal Republic of Yugoslavia,,1,serbia,Federal Republic of Yugoslavia
serbia_montenegro,unclassified,Serbia & Montenegro,,1,serbia,Serbia & Montenegro
