start_year,end_year,panel_id,column_id,entity_id,core_name,label,note,has_regime_link
1229,1574,libya,tripolitania,hafsid_dynasty,Hafsid dynasty,Hafsid dynasty,1229–1574,true
1229,1574,tunisia,tunis,hafsid_dynasty,Hafsid dynasty,Hafsid dynasty,1229–1574,true
1230,1283,germany,prussia,prussian_crusade,Prussian Crusade,Prussian Crusade (Baltic pagans conquered · Germanized),1230–1283,false
1230,1525,germany,prussia,teutonic_order,Teutonic Order State,Teutonic Order State (Monastic State of Prussia),1230–1525,true
1230,1479,iberia,castile,crown_of_castile,Crown of Castile,Crown of Castile (Castile + León merged),1230–1479,false
1230,1492,iberia,andalus,al_andalus,Nasrid Emirate of Granada,Nasrid Emirate of Granada,1230–1492,true
1230,1492,iberia,andalus,al_andalus,Nasrid Emirate of Granada,Nasrid Emirate of Granada,1230–1492,true
1231,1356,korea,manchuria,mongol_yuan,Mongol Yuan,Mongol Yuan,1231–1356,false
1231,1356,korea,peninsula,goryeo,Goryeo,Goryeo (Yuan vassal),1231–1356,true
1231,,switzerland_austria,east_swiss,imperial_immediacy_of_forest_cantons,Imperial immediacy of forest cantons,Imperial immediacy of forest cantons,1231–,false
1232,1293,sri_lanka,sinhala,dambadeniya_kingdom,Dambadeniya kingdom,Dambadeniya kingdom,1232–1293,false
1234,,china,north,mongol_conquest_of_jin,Mongol conquest of Jin,Mongol conquest of Jin,completed 1234,false
1235,1556,algeria,west,zayyanid_abdalwadid_dynasty,Zayyanid / Abdalwadid dynasty,Zayyanid / Abdalwadid dynasty (Tlemcen),1235–1556,false
1235,1600,west_africa,center,mali_empire,Mali Empire,Mali Empire (Mandinka — Sundiata Keita),c.1235–1600,false
1236,1256,armenia,main,mongol_empire,Mongol Empire,Mongol Empire,1236–1256,true
1237,1241,belarus,cent,polotsk_minsk_principalities,Polotsk / Minsk Principalities,Polotsk / Minsk Principalities,Mongol tributary pressure 1237–1241,false
1237,1561,germany,prussia,livonian_order,Livonian Order,Livonian Order (Baltic crusader branch),1237–1561,false
1237,1240,russia,nw,novgorod_republic,Novgorod Republic,Novgorod Republic (Lord Novgorod the Great),Mongol invasion spared Novgorod 1237–1240; Alexander Nevsky defeats Teutonic Knights 1242,true
1237,,russia,south,golden_horde,Golden Horde,Golden Horde — Sarai (capital on lower Volga),Volga Bulgaria destroyed 1237,true
1237,1430,myanmar,arakan,arakan_kingdom,Arakan kingdom,Arakan kingdom (Laungkyet dynasty),c.1237–1430,false
1238,,russia,cent,golden_horde,Golden Horde suzerainty,Golden Horde suzerainty — 'Tatar Yoke',Vladimir-Suzdal sacked 1238,true
1238,1264,ukraine,west,galicia_volhynia,Principality of Galicia-Volhynia,Principality of Galicia-Volhynia,"peak under Daniel of Galicia, r.1238–1264",true
1238,1438,thailand_cambodia_laos,thailand,sukhothai_kingdom,Sukhothai kingdom,Sukhothai kingdom (first major Thai state),c.1238–1438,false
1240,,ukraine,cent,kievan_rus_regime,Kievan Rus,Kievan Rus — fragmented into principalities,Kyiv sacked by Mongols 1240,true
1241,1242,croatia,core,mongol_invasion,Mongol invasion,Mongol invasion,1241–1242,false
1241,1242,hungary,pannonia,mongol_empire,Mongol Invasion,Mongol Invasion,1241–1242 (Battle of Mohi),true
1241,,romania,trans,kingdom_of_hungary,Kingdom of Hungary,Kingdom of Hungary,Mongol invasion 1241–42,true
1242,1502,kazakhstan,ural,golden_horde,Golden Horde,Golden Horde (Blue Horde — Ural),1242–1502,true
1242,1502,kazakhstan,aral,golden_horde,Golden Horde,Golden Horde (White Horde — Aral),1242–1502,true
1242,1502,uzbekistan,khorezm,golden_horde,Golden Horde,Golden Horde (Kipchak Khanate),1242–1502,true
1243,1308,anatolia,central,mongol_suzerainty_rum_sultanate,Mongol suzerainty · Rum Sultanate,Mongol suzerainty · Rum Sultanate,1243–1308,false
1243,1335,anatolia,east,mongol_il_khanate,Mongol Il-Khanate,Mongol Il-Khanate,1243–1335,false
1244,1389,afghanistan,herat,kart_dynasty,Kart dynasty,Kart dynasty (local Persian rulers under Mongol suzerainty),1244–1389,false
1244,1465,morocco,tangier,marinid_dynasty,Marinid dynasty,Marinid dynasty,1244–1465; Portuguese take Ceuta (1415),true
1244,1465,morocco,tafilalet,marinid_dynasty,Marinid dynasty,Marinid dynasty,1244–1465,true
1244,1389,pakistan,north,kart_dynasty,Kart dynasty,Kart dynasty (Gandhara periphery),c.1244–1389,false
1245,1389,iran,khorasan,kartid_sarbadaran,Kartid / Sarbadaran,Kartid / Sarbadaran,1245–1389,false
1245,1381,iran,sistan,kartid_dynasty,Kartid Dynasty,Kartid Dynasty,1245–1381,false
1246,1278,switzerland_austria,austria,babenberg_extinction,Babenberg extinction,Babenberg extinction → Přemyslid interlude (Ottokar II),1246–1278,false
1250,1364,scandinavia,sweden,folkung_dynasty,Folkung dynasty,Folkung dynasty,1250–1364,false
1250,1517,arabia,col_7,mamluk_sultanate,Mamluk suzerainty,Mamluk suzerainty,1250–1517,true
1250,1574,libya,cyrenaica,hafsid_dynasty,Hafsid dynasty,Hafsid dynasty,1250–1574,true
1253,,baltic,lithuania,grand_duchy_of_lithuania,Grand Duchy of Lithuania,Grand Duchy of Lithuania,1253 — Mindaugas crowned,true
1253,1278,czech_slovakia,bohemia,ottokar_ii,Ottokar II,"Ottokar II — great power (Austria, Styria, Carinthia)",1253–1278,false
1253,1521,arabia,gulf,jabrid_dynasty,Jabrid Dynasty,Jabrid Dynasty,1253–1521,false
1254,1273,germany,south,great_interregnum,Great Interregnum,Great Interregnum,1254–1273,false
1256,1335,afghanistan,herat,il_khanate,Il-Khanate,Il-Khanate (Herat under Kart as vassals),1256–1335,false
1256,1335,afghanistan,kandahar,il_khanate,Il-Khanate,Il-Khanate,1256–1335,false
1256,1335,afghanistan,balkh,il_khanate,Il-Khanate,Il-Khanate,1256–1335,false
1256,1335,turkmenistan,margiana,il_khanate,Il-Khanate,Il-Khanate,1256–1335,false
1256,1335,armenia,main,ilkhanate,Ilkhanate,Ilkhanate,1256–1335,true
1256,1335,azerbaijan,arran,ilkhanate,Ilkhanate,Ilkhanate,1256–1335,true
1256,1335,azerbaijan,shirvan,ilkhanate,Ilkhanate,Ilkhanate,1256–1335,true
1256,1335,georgia,south,ilkhanate,Ilkhanate,Ilkhanate,1256–1335,true
1256,1335,georgia,east,ilkhanate,Ilkhanate,Ilkhanate,1256–1335,true
1256,,iran,azerbaijan,mongol_empire,Mongol Empire,Mongol Empire,1256–,true
1256,1335,iran,azerbaijan,ilkhanate,Ilkhanate,Ilkhanate,1256–1335,true
1256,1335,iran,western,ilkhanate,Ilkhanate,Ilkhanate,1256–1335,true
1256,1335,iran,central,ilkhanate,Ilkhanate,Ilkhanate,1256–1335,true
1256,1335,iran,coastal,ilkhanate,Ilkhanate,Ilkhanate,1256–1335,true
1256,1335,iran,khorasan,ilkhanate,Ilkhanate,Ilkhanate,1256–1335,true
1256,1335,iran,sistan,ilkhanate,Ilkhanate,Ilkhanate,1256–1335,true
1256,1335,iran,baluchistan,ilkhanate,Ilkhanate,Ilkhanate,1256–1335,true
1257,,indonesia,east,ternate_sultanate_tidore_sultanate,Ternate Sultanate · Tidore Sultanate,Ternate Sultanate · Tidore Sultanate (Maluku — spice islands),c.1257–,false
1258,1323,italy,sardinia,pisan_county_of_cagliari,Pisan County of Cagliari,Pisan County of Cagliari,1258–1323,false
1258,1335,iraq,nw,mongol_conquest_il_khanate,Mongol conquest · Il-Khanate,Mongol conquest · Il-Khanate,1258–1335,false
1258,,iraq,sw,abbasid_caliphate,Abbasid Caliphate,Abbasid Caliphate,–1258,true
1258,1335,iraq,sw,mongol_il_khanate,Mongol · Il-Khanate,Mongol · Il-Khanate,1258–1335,false
1258,1335,iraq,central,il_khanate,Il-Khanate,Il-Khanate,1258–1335,false
1258,1335,iraq,se,mongol_il_khanate,Mongol · Il-Khanate,Mongol · Il-Khanate,1258–1335,false
1260,1370,afghanistan,kandahar,chagatai_khanate,Chagatai Khanate,Chagatai Khanate (southern Afghanistan),1260–1370,true
1260,1370,afghanistan,balkh,chagatai_khanate,Chagatai Khanate,Chagatai Khanate (Transoxiana/Bactria),1260–1370,true
1260,1370,afghanistan,kabul,chagatai_khanate,Chagatai Khanate,Chagatai Khanate (Kabul area),1260–1370,true
1260,,egypt,lower,mamluk_sultanate,Bahri Mamluk Sultanate,Bahri Mamluk Sultanate — defeat of Mongols (Ain Jalut 1260); peak power,,true
1260,,levant,n_syria,mongol_il_khanate,Mongol Il-Khanate,Mongol Il-Khanate (raids),1260,false
1260,1516,levant,n_syria,mamluk_sultanate,Mamluk Sultanate,Mamluk Sultanate,1260–1516,true
1260,1516,levant,damascus,mamluk_sultanate,Mamluk Sultanate,Mamluk Sultanate,1260–1516,true
1261,1453,greece,north,byzantine_empire,Byzantine Empire,Byzantine Empire restored — Palaiologos dynasty,1261–1453,true
1261,1354,anatolia,west,byzantine_empire,Byzantine,Byzantine (Palaiologos),1261–1354,true
1261,1500,armenia,peripheral,hasan_jalalid,Hasan-Jalalid,Hasan-Jalalid (Artsakh · Karabakh),1261–1500s,false
1262,,scandinavia,norway,iceland_under_norwegian_crown,Iceland under Norwegian Crown,Iceland under Norwegian Crown,1262,false
1263,,russia,cent,principality_of_moscow,Principality of Moscow,Principality of Moscow (Muscovy),founded c.1263; end of Tatar Yoke 1480,false
1266,1442,italy,south,angevin_kingdom_of_naples,Angevin Kingdom of Naples,Angevin Kingdom of Naples,1266–1442,false
1266,1282,italy,sicily,angevin_sicily,Angevin Sicily,Angevin Sicily → Sicilian Vespers,1266–1282,false
1267,,slovenia,istria,venice,Venice,Venice — Istrian coastal towns,from 1267,false
1267,1521,indonesia,sumatra,samudra_pasai_sultanate,Samudra Pasai Sultanate,Samudra Pasai Sultanate (first Islamic state in SE Asia),c.1267–1521,false
1268,1354,tibet,amdo,sakya_dynasty,Sakya dynasty,Sakya dynasty (Yuan appointees),1268–1354,false
1268,1393,greece,north,thessaly,Thessaly,Thessaly — semi-independent state,1268–1393,false
1268,,switzerland_austria,east_swiss,duchy_of_swabia,Duchy of Swabia,Duchy of Swabia (fragmented after 1268),,false
1268,1625,georgia,south,samtskhe_principality,Samtskhe principality,Samtskhe (Meskheti) principality,c.1268–1625,false
1268,1516,levant,coastal,mamluk_sultanate,Mamluk Sultanate,Mamluk Sultanate,1268–1516,true
1270,,ethiopia,tigray,solomonic_restoration,Solomonic restoration,Solomonic restoration — Yekuno Amlak,1270; Wars vs Ifat Sultanate,false
1271,1368,china,north,yuan_dynasty,Yuan Dynasty,Yuan Dynasty (元) — Kublai Khan,1271–1368,true
1271,1368,mongolia,central,yuan_dynasty,Yuan dynasty,Yuan dynasty (元),"1271–1368, Kublai Khan",true
1271,1368,tibet,amdo,yuan_dynasty,Yuan Empire,Yuan Empire — Xuanzheng Yuan (Bureau of Buddhist and Tibetan Affairs),1271–1368,true
1272,1285,albania,cent,kingdom_of_albania,Kingdom of Albania,Kingdom of Albania — Charles of Anjou,1272–1285,false
1276,,sudan,north,dongola_kingdom,Dongola Kingdom,Dongola Kingdom (declining),Mamluk interference (1276 · 1317),false
1278,,switzerland_austria,austria,habsburg_monarchy,Habsburg dynasty takes Austria,Habsburg dynasty takes Austria (Rudolf I),"1278–, after Battle of Marchfeld",true
1279,,china,south,southern_song,Southern Song,Southern Song (南宋),resists until 1279,true
1279,,india,south,chola_empire,Chola Empire,Chola Empire (declining),to 1279,true
1282,1388,uzbekistan,khorezm,qunghirat_dynasty,Qunghirat dynasty,Qunghirat dynasty,c.1282–1388,false
1282,1409,italy,sicily,aragonese_kingdom_of_sicily,Aragonese Kingdom of Sicily,Aragonese Kingdom of Sicily,1282–1409,false
1282,1409,italy,sicily,kingdom_of_sicily,Kingdom of Sicily,Kingdom of Sicily (Aragonese),1282–1409,false
1284,,britain_ireland,wales,wales_under_english_crown,Wales under English Crown,Wales under English Crown,1284–; conquered by Edward I in 1283,false
1285,1415,somalia,north,ifat_sultanate,Ifat Sultanate,Ifat Sultanate,c.1285–1415,true
1287,1539,myanmar,lower,hanthawaddy_kingdom,Hanthawaddy kingdom,Hanthawaddy kingdom (Mon — Pegu/Bago),1287–1539,false
1287,,myanmar,lower,yuan_dynasty,Yuan dynasty,Yuan dynasty — Mien Province (brief Mongol intervention),1287–,true
1290,1370,afghanistan,kandahar,delhi_sultanate,Delhi Sultanate,Delhi Sultanate — Khalji / Tughluq (raids),1290–1370,true
1290,1330,romania,wal,principality_of_wallachia,Principality of Wallachia,Principality of Wallachia,"founded c.1290–1330, Basarab I",true
1290,1320,iran,baluchistan,khalji_dynasty,Khalji Dynasty,Khalji Dynasty,1290–1320,false
1290,1320,india,indus,delhi_sultanate,Delhi Sultanate,Delhi Sultanate (Khalji dynasty) — Alauddin Khalji · Malik Kafur raids Deccan & South,1290–1320,true
1290,1320,pakistan,center,delhi_sultanate,Delhi Sultanate,Delhi Sultanate (Khalji dynasty),1290–1320,true
1291,,switzerland_austria,east_swiss,old_swiss_confederacy,Old Swiss Confederacy,Old Swiss Confederacy (Eidgenossenschaft),"1291–, founded by oath of Uri · Schwyz · Unterwalden",false
1291,1516,levant,palestine,mamluk_sultanate,Mamluk Sultanate,Mamluk Sultanate,1291–1516,true
1292,1558,thailand_cambodia_laos,thailand,lanna_kingdom,Lanna kingdom,Lanna kingdom (Chiang Mai — northern Thai),1292–1558,false
1293,,indonesia,java,majapahit_empire,Majapahit Empire,Majapahit Empire (greatest Indonesian state),1293–c.1527,false
1293,,malaysia_singapore_brunei,borneo,majapahit_empire,Majapahit Empire,Majapahit Empire (Javanese overlordship),1293–c.1400,false
1296,1328,britain_ireland,scotland,wars_of_scottish_independence,Wars of Scottish Independence,Wars of Scottish Independence,1296–1328; Wallace · Bruce,false
1296,1318,india,central,delhi_sultanate,Delhi Sultanate,Delhi Sultanate — Khalji conquests in Deccan,1296–1318,true
1297,1313,myanmar,upper,myinsaing_kingdom,Myinsaing kingdom,Myinsaing kingdom,1297–1313,false
1299,1453,anatolia,west,ottoman_empire,Ottoman Beylik,Ottoman Beylik → Sultanate,1299–1453,true
1299,1398,malaysia_singapore_brunei,singapore,singapura_kingdom,Singapura kingdom,Singapura kingdom (Temasek),c.1299–1398,false
1300,1306,czech_slovakia,bohemia,kingdom_of_bohemia,Kingdom of Bohemia,Kingdom of Bohemia — Piast dynasty (briefly),1300–1306,true
1300,,scandinavia,finland,finland_becomes_swedish_territory,Finland becomes Swedish territory,Finland becomes Swedish territory,by c.1300,false
1300,1390,anatolia,west,2nd_beyliks,2nd Beyliks,2nd Beyliks (Aydin · Germiyan · Menteshe · Saruhan · Karasi),c.1300–1390,false
1300,1390,anatolia,central,2nd_beyliks,2nd Beyliks,2nd Beyliks (Karaman · Eretnid · Jandarid · Ahi Brotherhood),c.1300–1390,false
1300,1622,iran,coastal,hormuz_kingdom,Hormuz Kingdom,Hormuz Kingdom,1300–1622,false
1300,,west_africa,east,oyo_empire,Oyo Empire,Oyo Empire (Yoruba — emerging),c.1300–,false
1301,1347,xinjiang,dzungaria,chagatai_khanate,Chagatai Khanate,Chagatai Khanate (eastern part),1301–1347,true
1301,1395,czech_slovakia,slovakia,kingdom_of_hungary,Kingdom of Hungary,Kingdom of Hungary — Angevin dynasty,1301–1395,true
1301,1526,hungary,pannonia,kingdom_of_hungary,Kingdom of Hungary,Kingdom of Hungary (Angevin then Jagiellonian),1301–1526,true
1306,,britain_ireland,scotland,house_of_bruce,House of Bruce,House of Bruce → Stewart/Stuart,1306–,false
1309,1377,italy,center,papal_states,Papal States,Papal States,(Avignon exile 1309–1377),false
1310,1437,czech_slovakia,bohemia,kingdom_of_bohemia,Kingdom of Bohemia,Kingdom of Bohemia — Luxembourg dynasty,1310–1437,true
1312,1337,west_africa,center,mansa_musa,Mansa Musa,Mansa Musa — richest person in history,r.1312–1337,false
1315,1364,myanmar,upper,sagaing_kingdom_pinya_kingdom,Sagaing kingdom · Pinya kingdom,Sagaing kingdom · Pinya kingdom,1315–1364,false
1319,,scandinavia,norway,decline,Decline,"Decline — personal union with Sweden (1319), then Denmark",,false
1320,,poland,greater,kingdom_of_poland,Kingdom of Poland reunified,Kingdom of Poland reunified — Władysław I the Elbow-High,1320–,true
1320,1829,georgia,west,guria_principality,Guria Principality,Guria Principality,c.1320–1829,false
1320,1413,india,indus,delhi_sultanate,Delhi Sultanate,Delhi Sultanate (Tughluq dynasty),1320–1413,true
1320,1413,pakistan,center,delhi_sultanate,Delhi Sultanate,Delhi Sultanate (Tughluq dynasty),1320–1413,true
1323,1718,italy,sardinia,aragonese_sardinia,Aragonese Sardinia,Aragonese Sardinia,1323–1718,false
1323,1718,italy,sardinia,aragonese_spanish_kingdom_of_sardinia,Aragonese / Spanish Kingdom of Sardinia,Aragonese / Spanish Kingdom of Sardinia,1323–1718,false
1323,,scandinavia,finland,treaty_of_noteborg,Treaty of Nöteborg,Treaty of Nöteborg (border fixed),1323,false
1327,1335,poland,silesia,silesian_duchies_become_bohemian_vassals,Silesian duchies become Bohemian vassals,Silesian duchies become Bohemian vassals,1327–1335,false
1328,1589,france,north,kingdom_of_france,Kingdom of France,Kingdom of France — Valois dynasty,1328–1589,true
1328,1589,france,north,kingdom_of_france,Kingdom of France,Kingdom of France — Valois (continued),1328–1589,true
1331,1371,north_macedonia,west,serbian_empire,Serbian Empire,Serbian Empire — Stefan Dušan,1331–1371,true
1332,1340,scandinavia,denmark,great_interregnum,Great Interregnum,Great Interregnum,1332–1340,false
1332,1353,switzerland_austria,east_swiss,eight_cantons,Eight Cantons,Eight Cantons (Luzern · Zürich · Bern · Glarus join),1332–1353,false
1333,1370,poland,greater,casimir_iii_the_great,Casimir III the Great,Casimir III the Great (last Piast king),1333–1370,false
1335,,poland,silesia,silesia_under_bohemian_crown,Silesia under Bohemian Crown,Silesia under Bohemian Crown,1335–,false
1335,,slovenia,lj,habsburg,Habsburg,Habsburg (from 1335),,false
1335,,slovenia,mb,habsburg,Habsburg,Habsburg (from 1335),,false
1335,1357,armenia,main,chobanid_dynasty,Chobanid dynasty,Chobanid dynasty,1335–1357,false
1335,1357,azerbaijan,arran,chobanid_dynasty,Chobanid dynasty,Chobanid dynasty,1335–1357,false
1335,1410,georgia,east,chobanid_jalayirid,Chobanid / Jalayirid,Chobanid / Jalayirid,1335–1410,false
1335,1432,iraq,nw,jalayirid_sultanate,Jalayirid Sultanate,Jalayirid Sultanate,1335–1432,true
1335,1410,iraq,sw,jalayirid_timurid_invasion,Jalayirid · Timurid invasion,Jalayirid · Timurid invasion,1335–1410,false
1335,1432,iraq,central,jalayirid_sultanate,Jalayirid Sultanate,Jalayirid Sultanate,1335–1432,true
1335,1432,iraq,se,jalayirid_timurid,Jalayirid · Timurid,Jalayirid · Timurid,1335–1432,false
1335,1410,iran,azerbaijan,chobanid_jalayirid,Chobanid / Jalayirid,Chobanid / Jalayirid,1335–1410,false
1335,1432,iran,western,jalayirid_sultanate,Jalayirid Sultanate,Jalayirid Sultanate,1335–1432,true
1335,1393,iran,central,injuid_muzaffarid,Injuid / Muzaffarid,Injuid / Muzaffarid,1335–1393,false
1335,1393,iran,coastal,inju_muzaffarid,Inju / Muzaffarid,Inju / Muzaffarid,1335–1393,false
1335,1378,india,south,madurai_sultanate,Madurai Sultanate,Madurai Sultanate,1335–1378,true
1336,1646,india,south,vijayanagara_empire,Vijayanagara Empire,Vijayanagara Empire — last great Hindu empire of South India,1336–1646,true
1337,1381,turkmenistan,margiana,togha_temur_sarbadars,Togha Temür · Sarbadars,Togha Temür · Sarbadars,1337–1381,false
1337,1381,turkmenistan,parthia,kart_dynasty_western_chagatai,Kart dynasty · Western Chagatai,Kart dynasty · Western Chagatai (contested),1337–1381,false
1337,1453,britain_ireland,england,hundred_years_war,Hundred Years' War,Hundred Years' War (England vs France),1337–1453,false
1337,1453,france,north,hundred_years_war,Hundred Years' War,Hundred Years' War,1337–1453,false
1339,1586,pakistan,north,kashmir_sultanate,Kashmir Sultanate,Kashmir Sultanate (Shah Mir dynasty),1339–1586,false
1339,1586,pakistan,north,kashmir_sultanate,Kashmir Sultanate,Kashmir Sultanate (continuing),1339–1586,false
1340,1375,scandinavia,denmark,kingdom_of_denmark,Kingdom of Denmark,Kingdom of Denmark — Valdemar IV restores realm,1340–1375,true
1341,1408,sri_lanka,sinhala,gampola_kingdom,Gampola kingdom,Gampola kingdom,1341–1408,false
1346,1378,czech_slovakia,bohemia,charles_iv,Charles IV,Charles IV — Holy Roman Emperor,1346–1378; Prague = imperial capital,false
1346,1371,serbia,kosovo,serbian_empire,Serbian Empire,Serbian Empire — Stefan Dušan,1346–1371,true
1347,1370,uzbekistan,transoxiana,chagatai_khanate,Western Chagatai Khanate,Western Chagatai Khanate,1347–1370,true
1347,1570,uzbekistan,fergana,moghulistan,Eastern Chagatai,Eastern Chagatai (Moghulistan),1347–1570,true
1347,1570,xinjiang,kashgaria,moghulistan,Moghulistan Khanate,Moghulistan Khanate (capital: Almaliq → Kashgar),1347–1570,true
1347,1570,xinjiang,tarim,moghulistan,Moghulistan Khanate,Moghulistan Khanate (eastern),1347–1570,true
1347,1472,xinjiang,turfan,eastern_chagatai_uyghurstan_khanate,Eastern Chagatai / Uyghurstan Khanate,Eastern Chagatai / Uyghurstan Khanate,1347–1472,false
1347,1527,india,central,bahmani_sultanate,Bahmani Sultanate,Bahmani Sultanate,1347–1527,true
1347,,indonesia,sumatra,pagaruyung_kingdom,Pagaruyung kingdom,Pagaruyung kingdom (Minangkabau highlands),c.1347–,false
1349,1460,greece,south,despotate_of_morea,Despotate of Morea,Despotate of Morea — Palaiologos,1349–1460,false
1349,1350,scandinavia,norway,black_death,Black Death,Black Death — population collapse,1349–1350; ~60% mortality,false
1349,,ukraine,west,kingdom_of_poland,Kingdom of Poland,Kingdom of Poland — Galicia,1349,true
1350,1549,west_africa,west,jolof_empire,Jolof Empire,Jolof Empire (Wolof — Senegambia),c.1350–1549,false
1351,1524,pakistan,south,samma_dynasty,Samma dynasty,Samma dynasty (Sindh),c.1351–1524,false
1351,1767,thailand_cambodia_laos,thailand,ayutthaya_kingdom,Ayutthaya kingdom,Ayutthaya kingdom (Siam — dominant Thai state),1351–1767,false
1351,1767,thailand_cambodia_laos,thailand,ayutthaya_kingdom,Ayutthaya kingdom,Ayutthaya kingdom (continued),1351–1767,false
1352,1576,india,lower_ganges,bengal_sultanate,Bengal Sultanate,Bengal Sultanate,1352–1576,true
1353,1391,bosnia,cent,bosnian_kingdom,Bosnian Kingdom,Bosnian Kingdom — Tvrtko I,"r.1353–1391, peak power",true
1353,1707,thailand_cambodia_laos,laos,lan_xang_kingdom,Lan Xang kingdom,Lan Xang kingdom (Million Elephants — Fa Ngum),1353–1707,false
1354,1435,tibet,amdo,phagmodrupa_dynasty,Phagmodrupa dynasty,Phagmodrupa dynasty,1354–1435,false
1356,1392,korea,manchuria,ming_dynasty,Ming Dynasty,Ming Dynasty,1356–1392,true
1356,1392,korea,peninsula,goryeo,Goryeo,Goryeo (restored),1356–1392,true
1357,1410,armenia,main,jalayirid_sultanate,Jalayirid Sultanate,Jalayirid Sultanate,1357–1410,true
1357,1410,azerbaijan,arran,jalayirid_sultanate,Jalayirid Sultanate,Jalayirid Sultanate,1357–1410,true
1358,,croatia,dalm,venice_dominates_republic_of_ragusa,Venice dominates · Republic of Ragusa,Venice dominates · Republic of Ragusa forming,1358–,false
1358,1808,croatia,dalm,republic_of_ragusa,Republic of Ragusa,Republic of Ragusa (Dubrovnik),autonomous 1358–1808,false
1358,,switzerland_austria,austria,archduchy_of_austria,Archduchy of Austria,Archduchy of Austria (Privilegium Maius — forged charter),1358/1453,false
1359,,romania,mold,principality_of_moldavia,Principality of Moldavia,Principality of Moldavia,"founded c.1359, Bogdan I",true
1363,1477,france,east,duchy_of_burgundy,Duchy of Burgundy,Duchy of Burgundy — Valois-Burgundy branch,1363–1477,false
1364,1555,myanmar,upper,ava_kingdom,Ava kingdom,Ava kingdom (Inwa — Shan-Burman),1364–1555,false
1368,1644,china,north,ming_dynasty,Ming Dynasty,Ming Dynasty (明),1368–1644,true
1368,1635,china,frontier,northern_yuan,Northern Yuan,Northern Yuan (北元),1368–1635,false
1368,1635,mongolia,central,northern_yuan,Northern Yuan,Northern Yuan (北元),1368–1635,false
1368,1644,mongolia,south,ming_dynasty,Ming dynasty,Ming dynasty (明),1368–1644,true
1370,1507,afghanistan,kandahar,timurid_empire,Timurid Empire,Timurid Empire,1370–1507,true
1370,1507,afghanistan,balkh,timurid_empire,Timurid Empire,Timurid Empire,1370–1507,true
1370,1451,afghanistan,kabul,timurid_empire,Timurid Empire,Timurid Empire,1370–1451,true
1370,1507,afghanistan,badakhshan,timurid_empire,Timurid Empire,Timurid Empire,1370–1507,true
1370,1507,kazakhstan,zhetysu,timurid_empire,Timurid Empire,Timurid Empire (southeastern),1370–1507,true
1370,1507,turkmenistan,margiana,timurid_empire,Timurid Empire,Timurid Empire,1370–1507,true
1370,1507,turkmenistan,parthia,timurid_empire,Timurid Empire,Timurid Empire,1370–1507,true
1370,1507,uzbekistan,khorezm,timurid_empire,Timurid Empire,Timurid Empire,1370–1507,true
1370,1507,uzbekistan,transoxiana,timurid_empire,Timurid Empire,Timurid Empire (capital: Samarkand),1370–1507,true
1370,1507,uzbekistan,fergana,timurid_empire,Timurid Empire,Timurid Empire,1370–1507,true
1370,1450,xinjiang,tarim,timurid_influence,Timurid influence,Timurid influence (western Tarim),1370–1450s,false
1370,1592,iran,mazandaran,kar_kiya_dynasty,Kar-Kiya Dynasty,Kar-Kiya Dynasty,1370–1592,false
1370,1506,iran,central,timurid_empire,Timurid Empire,Timurid Empire,1370–1506,true
1370,1506,iran,khorasan,timurid_empire,Timurid Empire,Timurid Empire,1370–1506,true
1370,1506,iran,sistan,timurid_empire,Timurid Empire,Timurid Empire,1370–1506,true
1370,1506,iran,baluchistan,timurid_empire,Timurid Empire,Timurid Empire,1370–1506,true
1371,1603,britain_ireland,scotland,kingdom_of_scotland,Kingdom of Scotland,Kingdom of Scotland — Stuart dynasty,1371–1603,true
1371,,north_macedonia,west,medieval_serbian_principality,Medieval Serbian Principality,Medieval Serbian Principality (fragmented),after 1371,false
1374,1468,armenia,main,kara_koyunlu,Kara Koyunlu,Kara Koyunlu (Black Sheep),1374–1468,true
1374,1468,iran,azerbaijan,kara_koyunlu,Kara Koyunlu,Kara Koyunlu (Black Sheep),1374–1468,true
1374,1468,iran,western,kara_koyunlu,Kara Koyunlu,Kara Koyunlu,1374–1468,true
1375,1508,iraq,nw,kara_koyunlu,Kara Koyunlu · Ak Koyunlu,Kara Koyunlu · Ak Koyunlu,1375–1508,true
1380,1468,turkmenistan,margiana,kara_koyunlu,Kara Koyunlu,Kara Koyunlu (Black Sheep — western fringe),c.1380–1468,true
1380,1468,turkmenistan,parthia,kara_koyunlu,Kara Koyunlu,Kara Koyunlu (Black Sheep),c.1380–1468,true
1380,1893,west_africa,east,bornu_empire,Bornu Empire,Bornu Empire (Kanem-Bornu successor),1380–1893,false
1381,1507,afghanistan,herat,timurid_empire,Timurid Empire,Timurid Empire (Herat — cultural golden age),1381–1507,true
1382,1538,azerbaijan,shirvan,shirvanshah,Shirvanshah,Shirvanshah (Derbendids) — restored,1382–1538,false
1382,1538,azerbaijan,shirvan,shirvanshah,Shirvanshah,Shirvanshah (Khalilullahids — semi-independent),1382–1538,false
1384,1477,france,east,burgundian_state,Burgundian State,Burgundian State (Low Countries + Franche-Comté),1384–1477,false
1384,,low_countries,flemish,burgundian_netherlands,Burgundian Netherlands,Burgundian Netherlands (Flanders · Brabant),1384/1430–,false
1384,1477,low_countries,north,burgundian_netherlands,Burgundian Netherlands,Burgundian Netherlands (Valois-Burgundy),1384–1477,false
