entity_id,entity_type,canonical_name,dynasty,panel_count,panels,source_labels
soviet_occupation,event,Soviet occupation,,2,baltic|belarus,Soviet occupation (Molotov-Ribbentrop Pact) | Soviet occupation — west joins BSSR (Molotov-Ribbentrop)
nazi_germany,existing_polity,Nazi Germany,,13,baltic|belarus|czech_slovakia|germany|low_countries|serbia|slovenia|switzerland_austria|ukraine,Nazi Germany — Reichskommissariat Ostland | Protectorate of Bohemia & Moravia (Nazi occupation) | Nazi Germany (Third Reich — Hitler) | Nazi Germany — Reichskommissariat Niederlande | Nazi Germany — Military Administration Belgium-Northern France | Nazi Germany — occupied Luxembourg | Nazi Germany — Military Government in Serbia | Nazi Germany — annexed to Reich (Lower Styria) | Anschluss — annexed by Nazi Germany | Nazi Germany — General Government / Distrikt Galizien | Nazi Germany — Reichskommissariat Ukraine | Nazi Germany occupation
polotsk_principality_vitebsk_druts_appanages,polity,Polotsk Principality → Vitebsk · Druts appanages,,1,belarus,Polotsk Principality → Vitebsk · Druts appanages
duchy_of_warsaw,polity,Duchy of Warsaw,,2,belarus|poland,Duchy of Warsaw (briefly) | Duchy of Warsaw (Napoleonic client state)
second_polish_republic,existing_polity,Second Polish Republic,,4,belarus|ukraine,Second Polish Republic (Kresy) | Second Polish Republic — Eastern Borderlands (Kresy wschodnie) | Second Polish Republic (Galicia)
byelorussian_ssr,polity,Byelorussian SSR,,1,belarus,Byelorussian SSR — UN founding member (1945)
illyrians,existing_polity,Illyrians,,4,bosnia|serbia,Illyrians — Pannonian tribes (Breuci · Oseriates) | Illyrians — Daesitiates | Illyrians (Dardani) | Illyrians (Autariatae)
roman_empire,existing_polity,Roman Empire,,61,bosnia|britain_ireland|bulgaria|croatia|france|germany|greece|hungary|iberia|italy|low_countries|romania|serbia|slovenia|switzerland_austria|armenia|azerbaijan|egypt|georgia|iraq|levant|morocco|libya,Roman Empire — Illyricum · Dalmatia province | Roman Britain (Britannia) | Roman | Roman Empire — Regio X (Venetia et Histria) | Roman Empire — Dalmatia province | Roman Empire — Pannonia Savia | Roman Empire — Pannonia Inferior · Pannonia Secunda | Roman Empire — Gallia Belgica · Lugdunensis | Roman Empire — Gallia Lugdunensis | Roman Empire — Narbonensis · Aquitania | Roman Empire — Belgica · Germania Superior | Roman Empire (Christian) | Roman Empire — Germania Superior · Inferior | Roman Macedonia province | Roman Achaea province — Athens as cultural centre | Roman Empire — Pannonia Province | Roman Empire — Dacia Province | Roman Empire — Gallaecia · Lusitania | Roman Empire — Tarraconensis | Roman Empire — Baetica Province | Western Roman Empire | Roman Empire (Italia) | Roman Empire | Roman Empire — Sicilia | Roman Empire — Sardinia | Roman Empire — Germania Inferior | Roman Empire — Gallia Belgica · Germania Inferior | Roman Empire — Gallia Belgica · Germania Superior | Roman Empire (partly) · Goths · Sarmatians · Alans | Roman Empire — Moesia Superior · Dardania provinces | Roman Empire — Singidunum (Belgrade) | Roman Empire — Pannonia province | Roman Empire — Noricum · Pannonia provinces | Roman Empire — Gallia Belgica / Germania Superior | Roman Empire — Raetia Province | Roman Empire — Noricum · Pannonia | Roman Armenia (province) | Byzantine Armenia (eastern thema) | Roman suzerainty (Pompey) | Roman Empire — Lazica (client) | Iberia — Roman client (Pompey treaty) | Roman Empire (Mesopotamia · Assyria provinces) | Roman Republic · Roman Empire | Arabia Petraea | Roman Empire (Christian) · Byzantine | Byzantine | Roman Mauretania Tingitana | Roman (fringe)
western_roman_empire,existing_polity,Western Roman Empire,,11,bosnia|france|germany|hungary|italy|low_countries|switzerland_austria,Western Roman Empire — decline | Western Roman Empire | Western Roman Empire (Rhineland) | Western Roman Empire (declining)
ostrogothic_kingdom,existing_polity,Ostrogothic Kingdom,,10,bosnia|croatia|hungary|italy|slovenia|switzerland_austria,Ostrogothic Kingdom | Ostrogothic Kingdom → Byzantine briefly | Ostrogothic Kingdom (Pannonia) | Ostrogothic Kingdom (Pavia) | Ostrogothic Kingdom (Ravenna capital) | Ostrogothic Kingdom (Sicily) | W. Roman → Visigoth transit → Ostrogothic Kingdom
avar_khaganate,existing_polity,Avar Khaganate,,12,bosnia|croatia|czech_slovakia|hungary|romania|serbia|slovenia|switzerland_austria,Avar Khaganate | Avar Khaganate · South Slavic migration | Avar Khaganate (overlordship) | Avar Khaganate (Carpathian core) | Avar Khaganate (declining) · Vlachs | Lombard Kingdom → Avar Khaganate | Avar Khaganate (eastern frontier raids)
croatian_principality,existing_polity,Croatian Principality,,4,bosnia|croatia,Croatian Principality | Croatian Principality (hinterland) | Croatian Principality · Frankish suzerainty (Carolingian) | Croatian Principality · East Frankish (Pannonian Croatia)
kingdom_of_hungary,existing_polity,Croatia → Kingdom of Hungary,,24,bosnia|czech_slovakia|hungary|romania|serbia,Croatia → Kingdom of Hungary | Kingdom of Hungary (nominal suzerainty) | Kingdom of Hungary | Kingdom of Hungary (Árpád dynasty) | Kingdom of Hungary — Angevin dynasty | Kingdom of Hungary — Jagiellonian dynasty | Kingdom of Hungary — Habsburg rule | Kingdom of Hungary (Stephen I) | Kingdom of Hungary (Angevin then Jagiellonian) | Kingdom of Hungary (Horthy regency) | Kingdom of Hungary — Transylvania (with Saxon colonists) | Kingdom of Hungary → Eastern Kingdom of Hungary | Kingdom of Hungary forming | Kingdom of Hungary — Belgrade | Kingdom of Hungary → Habsburg Empire
bosnian_kingdom,existing_polity,Bosnian Kingdom,,4,bosnia,Bosnian Kingdom — Kotromanić dynasty | Bosnian Kingdom · Hum region absorbed | Bosnian Kingdom — Tvrtko I | Bosnian Kingdom → Ottoman conquest
duchy_of_saint_sava_ottoman,polity,Duchy of Saint Sava → Ottoman,,1,bosnia,Duchy of Saint Sava → Ottoman
kingdom_of_serbs_croats_slovenes_yugoslavia,polity,"Kingdom of Serbs, Croats & Slovenes → Yugoslavia",,4,bosnia|north_macedonia|serbia,"Kingdom of Serbs, Croats & Slovenes → Yugoslavia"
independent_state_of_croatia,existing_polity,Independent State of Croatia,,2,bosnia|croatia,Independent State of Croatia (NDH) — Axis puppet
sfr_yugoslavia,existing_polity,SFR Yugoslavia,,4,bosnia|croatia|serbia|slovenia,SFR Yugoslavia — Socialist Republic of Bosnia & Herzegovina (1945–1992) | SFR Yugoslavia — Socialist Republic of Croatia | SFR Yugoslavia — Socialist Republic of Serbia | SFR Yugoslavia — Socialist Republic of Slovenia (1945–1991)
outside_roman_control,polity,Outside Roman control,,2,britain_ireland,Outside Roman control
welsh_kingdoms,event,Welsh kingdoms,,1,britain_ireland,Welsh kingdoms (resisting Anglo-Saxon expansion)
kingdom_of_scotland,existing_polity,Kingdom of Scotland,,6,britain_ireland,Kingdom of Scotland | Kingdom of Scotland — Stuart dynasty | Kingdom of Scotland — Stuart
house_of_alpin_dunkeld_canmore,regime,House of Alpin → Dunkeld → Canmore,House of Alpin → Dunkeld → Canmore,1,britain_ireland,House of Alpin → Dunkeld → Canmore
kingdom_of_england,existing_polity,Kingdom of England,,9,britain_ireland,Kingdom of England — Wessex dynasty | Kingdom of England — Norman dynasty | Angevin dynasty (Angevin Empire) | Kingdom of England — Plantagenet dynasty | Kingdom of England — Lancaster dynasty | Kingdom of England — York dynasty (Wars of the Roses) | Kingdom of England — Tudor dynasty | Kingdom of England — Stuart dynasty | Kingdom of England — Stuart Restoration
wars_of_scottish_independence,event,Wars of Scottish Independence,,1,britain_ireland,Wars of Scottish Independence
house_of_bruce_stewartstuart,regime,House of Bruce → Stewart/Stuart,House of Bruce → Stewart/Stuart,1,britain_ireland,House of Bruce → Stewart/Stuart
elizabethan_era,event,Elizabethan era,,1,britain_ireland,Elizabethan era
english_civil_war,event,English Civil War,,1,britain_ireland,English Civil War
kingdom_of_great_britain,existing_polity,Kingdom of Great Britain (Acts of Union,,1,britain_ireland,Kingdom of Great Britain (Acts of Union — England + Scotland)
hanoverian_dynasty__georgian_era,regime,Hanoverian dynasty — Georgian era,Georgian era,1,britain_ireland,Hanoverian dynasty — Georgian era
united_kingdom,existing_polity,United Kingdom of Great Britain & Ireland,,6,britain_ireland|iberia|low_countries,United Kingdom of Great Britain & Ireland | United Kingdom of Great Britain & Northern Ireland | United Kingdom | United Kingdom Portugal-Brazil-Algarves | United Kingdom of the Netherlands (William I — Congress of Vienna) | United Kingdom of the Netherlands
victorian_era,polity,Victorian era,,1,britain_ireland,Victorian era — height of British Empire
edwardian_era,event,Edwardian era,,1,britain_ireland,Edwardian era
irish_war_of_independence,event,Irish War of Independence,,1,britain_ireland,Irish War of Independence
world_war_i_world_war_ii,event,World War I · World War II,,1,britain_ireland,World War I · World War II
scottish_devolution,event,Scottish devolution,,1,britain_ireland,Scottish devolution (Scottish Parliament restored)
pliska_preslav,event,Pliska → Preslav,,1,bulgaria,Pliska → Preslav (capitals)
treaty_of_san_stefano_congress_of_berlin_russian_protectorat,polity,Treaty of San Stefano · Congress of Berlin · Russian protectorate,,1,bulgaria,Treaty of San Stefano · Congress of Berlin · Russian protectorate
balkan_wars_1912_13_wwi_wwii,event,Balkan Wars 1912–13 · WWI · WWII,,1,bulgaria,Balkan Wars 1912–13 · WWI (Central Powers) · WWII (Axis-aligned)
soviet_aligned_warsaw_pact,unclassified,Soviet-aligned · Warsaw Pact,,1,bulgaria,Soviet-aligned · Warsaw Pact
republic_of_bulgaria,polity,Republic of Bulgaria,,1,bulgaria,Republic of Bulgaria — NATO (2004) · EU member (2007)
histri,existing_polity,Histri,,2,croatia|slovenia,Histri (Illyrian)
w_roman_odoacer_ostrogothic_byzantine,event,W. Roman → Odoacer → Ostrogothic → Byzantine,,3,croatia|slovenia,W. Roman → Odoacer → Ostrogothic → Byzantine
gepid_kingdom,existing_polity,Gepid Kingdom,,5,croatia|hungary|romania|serbia,Gepid Kingdom | Gepid Kingdom (Great Plain · Tisza) | Gepid Kingdom (Transylvania)
frankish_middle_frankish_east_frankish_hre,event,Frankish → Middle Frankish → East Frankish → HRE,,1,croatia,Frankish → Middle Frankish → East Frankish → HRE
holy_roman_empire,existing_polity,Holy Roman Empire,,14,croatia|germany|italy|low_countries|slovenia|switzerland_austria,Holy Roman Empire | Holy Roman Empire — Habsburg era | Holy Roman Empire — Kingdom of Italy | Holy Roman Empire — German Kingdom | Holy Roman Empire — Duchy of Carniola | Holy Roman Empire — Duchy of Carinthia · Duchy of Styria | Holy Roman Empire dissolved (Francis abdicates as Emperor)
croatian_kingdom,existing_polity,Byzantine · Croatian Kingdom,,3,croatia,Byzantine (some cities) · Croatian Kingdom | Croatian Kingdom — Tomislav | Croatian Kingdom → Hungarian pressure
venice_dominates_republic_of_ragusa_forming,polity,Venice dominates · Republic of Ragusa forming,,1,croatia,Venice dominates · Republic of Ragusa forming
mongol_invasion,event,Mongol invasion,,1,croatia,Mongol invasion
habsburg_monarchy,existing_polity,Habsburg,,28,croatia|czech_slovakia|germany|hungary|low_countries|romania|serbia|slovenia|switzerland_austria,Habsburg — Pazin county | Habsburg — Pazin | Habsburg — Pazin area | Habsburg — reconquered (Treaty of Karlowitz 1699) | Habsburg → Austria-Hungary (Austrian Küstenland) | Habsburg Monarchy | Austrian Empire (president of Confederation) | Habsburg Kingdom of Hungary | Habsburg (Transylvania reintegrated) | Austrian Empire — Kingdom of Hungary | Habsburg Monarchy rule | Habsburg — Duchy of Bukovina | Habsburg Empire — Belgrade captured | Habsburg Empire (Treaty of Karlowitz 1699) | Habsburg Empire — Belgrade | Habsburg Empire — Vojvodina | Habsburg Empire | Habsburg Empire → Austria-Hungary | Habsburg (from 1335) | Habsburg — Pazin / inland Istria | Habsburg → Austria-Hungary (Austrian Littoral) | Habsburg dynasty takes Austria (Rudolf I) | Habsburg Empire (Maximilian I — 'the Last Knight') | Habsburg Monarchy — Austrian branch | Austrian Empire (proclaimed by Francis II) | Austrian Empire | Austria-Hungary (Dual Monarchy — Ausgleich)
hungary_croatia_habsburg,regime,Hungary-Croatia → Habsburg,Hungary-Croatia → Habsburg,1,croatia,Hungary-Croatia → Habsburg
hungary_croatia_ottoman_raids,event,Hungary-Croatia → Ottoman raids,,1,croatia,Hungary-Croatia → Ottoman raids
battle_of_mohacs,event,Battle of Mohács,,1,croatia,Battle of Mohács
military_frontier,unclassified,Military Frontier,,1,croatia,Military Frontier (Vojna Krajina)
habsburg_croatia_military_frontier,regime,Habsburg Croatia · Military Frontier,Habsburg Croatia · Military Frontier,1,croatia,Habsburg Croatia · Military Frontier
slavonian_military_frontier,unclassified,Slavonian Military Frontier,,1,croatia,Slavonian Military Frontier
french_austrian_empire,polity,French → Austrian Empire,,1,croatia,French (briefly 1806–14) → Austrian Empire
austrian_empire,existing_polity,Austrian Empire → Austria-Hungary,,6,croatia|italy|romania|slovenia|ukraine,Austrian Empire → Austria-Hungary | Austrian Empire — Lombardy-Venetia | Austrian Empire → Austria-Hungary — Duchy of Styria | Austrian Empire — Galicia
italy,existing_polity,Italy,,6,croatia|slovenia,Italy — Istria (Treaty of Rapallo 1920) | Italy — Zadar & some coastal towns | Italy — annexed Istria | Italy (1941–43) → Germany / NDH (1943–45) | Italy — Istria (continued)
kingdom_of_scs_yugoslavia,polity,Kingdom of SCS → Yugoslavia,,1,croatia,Kingdom of SCS → Yugoslavia
kingdom_of_serbs_croats_slovenes_kingdom_of_yugoslavia,polity,"Kingdom of Serbs, Croats & Slovenes → Kingdom of Yugoslavia",,2,croatia|slovenia,"Kingdom of Serbs, Croats & Slovenes → Kingdom of Yugoslavia"
hungary,existing_polity,Hungary,,3,croatia|serbia|slovenia,Hungary — Baranja occupied | Hungary — Vojvodina re-occupied | Hungary — Prekmurje
yugoslavia_croatia,event,Yugoslavia / Croatia,,1,croatia,Yugoslavia / Croatia (Zone B → Croatia 1954)
republic_of_croatia,polity,Republic of Croatia,,1,croatia,Republic of Croatia — NATO (2009) · EU member (2013)
germanic_tribes,existing_polity,Germanic tribes,,2,czech_slovakia|poland,Germanic tribes (Marcomanni · Quadi) | Germanic tribes (Lugii · Vandals · Goths · Burgundians)
great_moravia,existing_polity,Great Moravia,,2,czech_slovakia|poland,Great Moravia (Rastislav · Svatopluk I) | Great Moravia (brief overlordship of Vistulans)
magyar_conquest,event,Magyar conquest,,1,czech_slovakia,Magyar conquest
kingdom_of_bohemia,existing_polity,Kingdom of Bohemia,,5,czech_slovakia,Kingdom of Bohemia — Přemyslid dynasty | Kingdom of Bohemia — Piast dynasty (briefly) | Kingdom of Bohemia — Luxembourg dynasty | Kingdom of Bohemia — Jagiellonian dynasty | Kingdom of Bohemia — Habsburg dynasty
matthias_corvinus,unclassified,Matthias Corvinus,,1,czech_slovakia,Matthias Corvinus (briefly holds Moravia too)
hussite_wars,event,Hussite Wars,,1,czech_slovakia,Hussite Wars (Bohemian Reformation)
thirty_years_war,event,Thirty Years' War,,3,czech_slovakia|scandinavia|switzerland_austria,Thirty Years' War | Thirty Years' War (Protestant champion) | Thirty Years' War — devastation of HRE
czechoslovakia,existing_polity,Czechoslovak Republic (First Republic,,7,czech_slovakia|ukraine,Czechoslovak Republic (First Republic — T.G. Masaryk) | Second Republic (truncated) | Third Republic (restored) | Czechoslovak Socialist Republic | Czechoslovak Federal Republic (post-Velvet Revolution) | Romania — Bukovina · Czechoslovakia — Ruthenia | Transcarpathia from Czechoslovakia
czechoslovak_government_in_exile_benes,event,Czechoslovak government-in-exile (Beneš,,1,czech_slovakia,Czechoslovak government-in-exile (Beneš — London)
prague_spring,event,Prague Spring,,1,czech_slovakia,Prague Spring — reform crushed by Warsaw Pact invasion
federalization,existing_polity,Federalization,,2,czech_slovakia|low_countries,Federalization (Czech SR + Slovak SR) | Federalization (Flemish · Walloon · Brussels regions)
velvet_divorce,unclassified,Velvet Divorce,,1,czech_slovakia,Velvet Divorce (peaceful dissolution)
nato_member_eu_member,event,NATO member · EU member,,2,czech_slovakia|poland,NATO member (1999) · EU member (2004)
tumulus_culture_urnfield_culture,culture,Tumulus culture → Urnfield culture,,1,france,Tumulus culture → Urnfield culture
belgae,existing_polity,Belgae,,3,france|low_countries,Belgae (Gallia Belgica) | Belgae (Celtic-Germanic tribes) | Belgae (Aduatuci · Treveri · Tungri)
carolingian_empire,existing_polity,Frankish Kingdom,,18,france|germany|italy|low_countries|slovenia|switzerland_austria,Frankish Kingdom — Merovingian dynasty | Frankish Kingdom — Merovingian (Neustria · Austrasia) | Frankish Kingdom — Carolingian dynasty | Carolingian Empire (Charlemagne) | Frankish Kingdom — Merovingian then Carolingian | Carolingian Empire (Kingdom of Italy) | Frankish Kingdom (Clovis I) | Frankish Kingdom (conquest of Frisia — Charles Martel · Boniface) | Carolingian Empire | Frankish Kingdom → East Frankish → HRE | Frankish Kingdom — Burgundy conquered | Frankish Kingdom — Alemannia conquered | Frankish Kingdom — Bavaria conquered
brythonic_migration_from_britain,event,Brythonic migration from Britain,,1,france,Brythonic migration from Britain
visigothic_kingdom,existing_polity,Visigothic Kingdom,,6,france|iberia,Visigothic Kingdom (Toulouse) | Visigothic Kingdom absorbs Suebi | Visigothic Kingdom (Toledo capital after 507) | Visigothic Kingdom
al_andalus,existing_polity,Al-Andalus,,6,france|iberia,Al-Andalus (Umayyad raids into Aquitaine) | Emirate of Córdoba (Umayyad) | Caliphate of Córdoba | Taifa Kingdoms (reinos de taifas) | Nasrid Emirate of Granada
kingdom_of_france,existing_polity,Kingdom of France,,7,france,Kingdom of France — Capetian dynasty | Kingdom of France — Valois dynasty | Kingdom of France — Valois (continued) | Kingdom of France — Bourbon dynasty | Constitutional Monarchy | Restoration — Bourbon dynasty | July Monarchy — Bourbon-Orléans
albigensian_crusade,event,Albigensian Crusade,,1,france,Albigensian Crusade
italian_wars,event,Italian Wars,,2,france|italy,Italian Wars | Italian Wars (France vs Habsburg)
french_wars_of_religion,event,French Wars of Religion,,1,france,French Wars of Religion
alsace,event,Alsace,,1,france,Alsace (HRE → French acquisition)
lorraine_hre,unclassified,Lorraine (HRE,,1,france,Lorraine (HRE — French influence growing)
alsace_fully_french,event,Alsace fully French,,1,france,Alsace fully French
french_first_empire,existing_polity,French First Empire,,3,france|low_countries,French First Empire — Bonaparte dynasty | French First Empire
german_empire,existing_polity,Alsace-Lorraine,,2,france|germany,Alsace-Lorraine (German Empire) | German Empire (Deutsches Kaiserreich)
alsace_lorraine_returned_to_france,event,Alsace-Lorraine returned to France,,1,france,Alsace-Lorraine returned to France
migration_period,event,Migration Period,,1,germany,Migration Period — Angles/Saxons to Britain
saxon_wars_charlemagne,event,Saxon Wars (Charlemagne,,1,germany,Saxon Wars (Charlemagne — conquest & forced Christianization)
baltic_prussians,event,Baltic Prussians,,1,germany,"Baltic Prussians (pagan, resisting Christianization)"
teutonic_order,existing_polity,Teutonic Order,,4,germany|poland,Teutonic Order — crusade against Prussians | Teutonic Order State (Monastic State of Prussia) | Duchy of Prussia (Teutonic Order secularized) | Teutonic Order in Pomerelia / Prussia (hostile neighbor)
prussian_crusade,event,Prussian Crusade,,1,germany,Prussian Crusade (Baltic pagans conquered · Germanized)
great_interregnum,event,Great Interregnum,,2,germany|scandinavia,Great Interregnum
margraviate_of_brandenburg,polity,Margraviate of Brandenburg,,1,germany,Margraviate of Brandenburg (Ascanian → Wittelsbach → Luxembourg)
livonian_order,unclassified,Livonian Order,,1,germany,Livonian Order (Baltic crusader branch)
reformation_splits_germany_protestant_north_vs_catholic_sout,unclassified,Reformation splits Germany: Protestant north vs Catholic south,,1,germany,Reformation splits Germany: Protestant north vs Catholic south
thirty_years_war_devastates_germany,event,Thirty Years' War (devastates Germany,,1,germany,Thirty Years' War (devastates Germany — ~30% population loss)
300_sovereign_territories_kleinstaaterei,event,~300 sovereign territories · 'Kleinstaaterei',,1,germany,~300 sovereign territories · 'Kleinstaaterei'
kingdom_of_prussia,existing_polity,Brandenburg-Prussia (Frederick William,,5,germany|poland,Brandenburg-Prussia (Frederick William — the Great Elector) | Kingdom of Prussia (Frederick I) | Kingdom of Prussia | Kingdom of Prussia — Bismarck era | Prussian Partition (Greater Poland · Pomerania)
french_occupation_of_rhineland,event,French occupation of Rhineland,,1,germany,French occupation of Rhineland
french_occupation_of_northern_germany,event,French occupation of northern Germany,,1,germany,French occupation of northern Germany
prussian_reforms,event,Prussian reforms,,1,germany,Prussian reforms (Stein · Hardenberg · Scharnhorst)
wars_of_liberation,event,Wars of Liberation,,1,germany,Wars of Liberation — Prussia leads anti-Napoleon coalition
german_confederation,existing_polity,German Confederation (Deutscher Bund,,3,germany|switzerland_austria,German Confederation (Deutscher Bund — 39 states) | German Confederation (northern members) | German Confederation (Austria as president)
wilhelmine_era_kaiser_wilhelm_ii,event,Wilhelmine era (Kaiser Wilhelm II,,1,germany,Wilhelmine era (Kaiser Wilhelm II — aggressive foreign policy)
world_war_i,event,World War I,,1,germany,World War I
weimar_republic,existing_polity,Weimar Republic,,1,germany,Weimar Republic (Weimarer Republik)
world_war_ii_holocaust,event,World War II · Holocaust,,1,germany,World War II · Holocaust (6 million Jews murdered)
allied_occupation,event,Allied occupation,,2,germany|switzerland_austria,Allied occupation (four zones: US · UK · France · Soviet) | Allied occupation (four zones)
federal_republic_germany,existing_polity,Federal Republic of Germany (West Germany,,2,germany,Federal Republic of Germany (West Germany — Bonn) | Federal Republic of Germany (reunified)
nato_member_eec_founding_member,event,NATO member · EEC founding member,,1,germany,NATO member (1955) · EEC founding member (1957)
east_germany,existing_polity,German Democratic Republic (East Germany,,1,germany,German Democratic Republic (East Germany — Berlin)
eu_founding_member_eurozone_berlin_restored_as_capital,event,EU founding member · Eurozone · Berlin restored as capital,,1,germany,EU founding member · Eurozone (2002) · Berlin restored as capital (1999)
largest_economy_in_europe_nato_member,event,Largest economy in Europe · NATO member,,1,germany,Largest economy in Europe · NATO member
greek_dark_ages,event,Greek Dark Ages,,1,greece,Greek Dark Ages — migrations · depopulation
persian_wars,event,Persian Wars,,1,greece,Persian Wars — Marathon · Thermopylae · Salamis · Plataea
macedonia,polity,Macedonia,,1,greece,Macedonia — Philip II · Battle of Chaeronea · League of Corinth
alexander_iii__conquest_of_persia,regime,Alexander III — conquest of Persia,conquest of Persia,1,greece,Alexander III — conquest of Persia
sparta,event,Sparta,,1,greece,Sparta — post-Leuctra decline
antipater_cassander,event,Antipater → Cassander,,1,greece,Antipater → Cassander — Macedonia
aetolian_league_forming,polity,Aetolian League forming,,1,greece,Aetolian League forming
achaean_league_forming,polity,Achaean League forming,,1,greece,Achaean League forming
pyrrhic_war,event,Pyrrhic War,,1,greece,Pyrrhic War — Italy & Sicily
cleomenes_iii_of_sparta,event,Cleomenes III of Sparta,,1,greece,Cleomenes III of Sparta — reform wars
latin_empire,existing_polity,Latin Empire,,2,greece|anatolia,Latin Empire — Constantinople-based | Latin Empire · Nicaea Empire
greek_war_of_independence,event,Greek War of Independence,,1,greece,Greek War of Independence
kingdom_of_greece,existing_polity,Kingdom of Greece,,3,greece,Kingdom of Greece — Wittelsbach dynasty (Otto I) | Kingdom of Greece — Glücksburg dynasty (George I —) | Kingdom of Greece — Glücksburg dynasty
megali_idea_balkan_wars_1912_13_wwi_smyrna_disaster_1922,event,Megali Idea · Balkan Wars 1912–13 · WWI · Smyrna disaster 1922,,1,greece,Megali Idea · Balkan Wars 1912–13 · WWI · Smyrna disaster 1922
greek_government_in_exile,event,Greek Government in Exile,,1,greece,Greek Government in Exile — Cairo · London
third_hellenic_republic,polity,Third Hellenic Republic,,1,greece,Third Hellenic Republic — EU member (1981) · Eurozone (2001)
dacian_kingdom,existing_polity,Dacian Kingdom,,3,hungary|romania|ukraine,Dacian Kingdom | Dacian Kingdom — Sarmizegetusa Regia (capital) | Dacian / Thracian tribes
free_dacians,existing_polity,Free Dacians / Carpi,,3,hungary|romania,Free Dacians / Carpi | Free Dacians — Carpi (east of Roman reach) | Free Dacians / Carpi · Goths · Alans
east_frankish_frontier_march,unclassified,East Frankish frontier march,,1,hungary,East Frankish frontier march
bulgarian_suzerainty,polity,Bulgarian suzerainty,,3,hungary|serbia,Bulgarian (First Empire) suzerainty | Bulgarian suzerainty (Simeon I)
hungarian_grand_principality,existing_polity,Hungarian Grand Principality,,2,hungary|switzerland_austria,Hungarian Grand Principality (Árpád conquest) | Hungarian Grand Principality (overlordship)
principality_of_transylvania,existing_polity,Principality of Transylvania,,3,hungary|romania,"Principality of Transylvania (Ottoman vassal, de facto autonomous) | Principality of Transylvania"
northern_transylvania_returned,event,Northern Transylvania returned,,1,hungary,Northern Transylvania returned (Second Vienna Award)
transylvania_to_romania,event,Transylvania to Romania,,1,hungary,Transylvania to Romania (Paris Peace 1947)
celts,existing_polity,Celts,,2,iberia|serbia,Celts (NW Gallaecia) | Celts (Scordisci)
carthage,existing_polity,Carthaginian expansion,,2,iberia|tunisia,Carthaginian expansion (New Carthage) | Carthage (Punic civilization)
vandals_in_baetica_africa,event,Vandals in Baetica → Africa,,1,iberia,Vandals in Baetica → Africa
vandals_in_baetica_north_africa_429,event,Vandals in Baetica → North Africa 429,,1,iberia,Vandals in Baetica → North Africa 429
pelayo_s_reconquista_begins,event,Pelayo's Reconquista begins,,1,iberia,Pelayo's Reconquista begins
conquest_of_toledo,event,Conquest of Toledo,,1,iberia,Conquest of Toledo
crown_of_aragon,existing_polity,Crown of Aragon,,4,iberia|italy,"Crown of Aragon (Aragon + Catalonia) | Crown of Aragon (Sicily 1282, Sardinia 1323) | Crown of Aragon (Naples 1442, Mediterranean empire) | Crown of Aragon (unified Sicily)"
almoravid_dynasty,existing_polity,Almoravid Dynasty,,4,iberia|morocco|algeria|west_africa,"Almoravid Dynasty | Almoravid dynasty (al-Murabitun) — originated in Western Sahara Sanhaja; unified Morocco, Iberia | Almoravid (Murabitun) | Almoravid Sultanate (Berber — conquers Ghana)"
crown_of_castile,unclassified,Crown of Castile,,1,iberia,Crown of Castile (Castile + León merged)
almohad_caliphate,existing_polity,Almohad Caliphate,,8,iberia|morocco|algeria|libya|tunisia,Almohad Caliphate | Almohad dynasty (al-Muwahhidun) — Masmuda Berber from High Atlas; unified Morocco + Iberia + Algeria
age_of_discovery_begins,event,Age of Discovery begins,,1,iberia,Age of Discovery begins (Henry the Navigator)
navarre_annexed_by_castile,event,Navarre → annexed by Castile,,1,iberia,Navarre → annexed by Castile
fall_of_granada,event,Fall of Granada,,1,iberia,Fall of Granada
habsburg_spain__armada_defeat_decline,regime,"Habsburg Spain — Armada defeat (1588), decline","Armada defeat (1588), decline",1,iberia,"Habsburg Spain — Armada defeat (1588), decline"
bourbon_spain,regime,Bourbon Spain (War of Spanish Succession),Bourbon Spain,2,iberia,Bourbon Spain (War of Spanish Succession) | Bourbon Spain (Philip V → Carlos III enlightenment)
pombal_reforms,event,Pombal reforms,,1,iberia,Pombal reforms
napoleonic_invasion,event,Napoleonic invasion,,1,iberia,Napoleonic invasion — court to Brazil
peninsular_war_war_of_independence,event,Peninsular War / War of Independence,,1,iberia,Peninsular War / War of Independence
bourbon_restored,regime,Bourbon restored (Fernando VII),Bourbon restored,1,iberia,Bourbon restored (Fernando VII)
carnation_revolution,event,Carnation Revolution,,1,iberia,Carnation Revolution
spanish_civil_war,event,Spanish Civil War,,1,iberia,Spanish Civil War
venetians,unclassified,Venetians,,1,italy,Venetians (Adriatic coast)
roman_kingdom,existing_polity,Roman Kingdom,,2,italy|algeria,Roman Kingdom | Mauro-Roman Kingdom · Altava Kingdom
greek_colonies,unclassified,Greek colonies,,1,italy,Greek colonies (Syracuse · Akragas · Selinunte)
odoacer_kingdom,existing_polity,Kingdom of Odoacer,,4,italy,Kingdom of Odoacer | Kingdom of Odoacer (Ravenna) | Kingdom of Odoacer (Sicily)
gothic_war,polity,Gothic War,,1,italy,Gothic War (Byzantine reconquest)
vandal_raids_on_sicily,event,Vandal raids on Sicily,,1,italy,Vandal raids on Sicily
